Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.626 [0.617 - 0.634],0.589 [0.587 - 0.591],0.589 [0.574 - 0.602],0.589 [0.587 - 0.591],0.023 [0.022 - 0.023],0.177 [0.162 - 0.191],0.044 [0.042 - 0.045]
Demographic,0.669 [0.661 - 0.677],0.623 [0.621 - 0.625],0.623 [0.610 - 0.640],0.623 [0.621 - 0.625],0.026 [0.025 - 0.027],0.247 [0.233 - 0.263],0.050 [0.048 - 0.051]
Metabolite+Demographic,0.679 [0.670 - 0.687],0.631 [0.629 - 0.634],0.632 [0.616 - 0.646],0.631 [0.629 - 0.634],0.027 [0.026 - 0.028],0.264 [0.247 - 0.278],0.052 [0.049 - 0.053]
