Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.487 - 0.549],0.520 [0.518 - 0.522],0.518 [0.466 - 0.569],0.520 [0.518 - 0.522],0.001 [0.001 - 0.002],0.037 [-0.015 - 0.089],0.003 [0.002 - 0.003]
Demographic,0.559 [0.530 - 0.592],0.531 [0.530 - 0.533],0.531 [0.481 - 0.586],0.531 [0.530 - 0.533],0.001 [0.001 - 0.002],0.063 [0.013 - 0.118],0.003 [0.003 - 0.003]
Metabolite+Demographic,0.542 [0.510 - 0.579],0.534 [0.532 - 0.536],0.538 [0.475 - 0.599],0.534 [0.532 - 0.536],0.001 [0.001 - 0.002],0.072 [0.010 - 0.133],0.003 [0.003 - 0.003]
