Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.616 [0.596 - 0.634],0.594 [0.591 - 0.595],0.591 [0.554 - 0.627],0.594 [0.591 - 0.595],0.005 [0.005 - 0.006],0.185 [0.147 - 0.220],0.011 [0.010 - 0.012]
Demographic,0.684 [0.665 - 0.699],0.634 [0.631 - 0.636],0.631 [0.604 - 0.665],0.634 [0.631 - 0.636],0.007 [0.006 - 0.007],0.265 [0.238 - 0.298],0.013 [0.012 - 0.014]
Metabolite+Demographic,0.702 [0.685 - 0.716],0.650 [0.648 - 0.653],0.648 [0.620 - 0.680],0.650 [0.648 - 0.653],0.007 [0.006 - 0.008],0.298 [0.271 - 0.331],0.014 [0.013 - 0.015]
