Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.595 [0.570 - 0.613],0.576 [0.574 - 0.578],0.573 [0.530 - 0.603],0.576 [0.574 - 0.578],0.004 [0.003 - 0.004],0.149 [0.107 - 0.179],0.007 [0.007 - 0.008]
Demographic,0.648 [0.626 - 0.672],0.620 [0.618 - 0.622],0.619 [0.578 - 0.655],0.620 [0.618 - 0.622],0.004 [0.004 - 0.005],0.238 [0.198 - 0.275],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.649 [0.622 - 0.675],0.613 [0.611 - 0.615],0.605 [0.568 - 0.647],0.613 [0.611 - 0.615],0.004 [0.004 - 0.005],0.218 [0.181 - 0.259],0.009 [0.008 - 0.010]
