Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.547 [0.534 - 0.558],0.539 [0.537 - 0.541],0.540 [0.515 - 0.560],0.539 [0.537 - 0.541],0.010 [0.010 - 0.011],0.079 [0.054 - 0.100],0.021 [0.019 - 0.022]
Demographic,0.589 [0.574 - 0.603],0.564 [0.562 - 0.566],0.565 [0.539 - 0.586],0.564 [0.562 - 0.566],0.012 [0.011 - 0.012],0.130 [0.103 - 0.151],0.023 [0.021 - 0.024]
Metabolite+Demographic,0.592 [0.578 - 0.607],0.559 [0.556 - 0.560],0.560 [0.535 - 0.581],0.559 [0.556 - 0.560],0.011 [0.011 - 0.012],0.118 [0.092 - 0.140],0.022 [0.021 - 0.024]
