Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.543 [0.502 - 0.579],0.534 [0.532 - 0.535],0.544 [0.476 - 0.599],0.534 [0.532 - 0.535],0.001 [0.001 - 0.001],0.078 [0.009 - 0.132],0.002 [0.002 - 0.003]
Demographic,0.530 [0.489 - 0.560],0.523 [0.521 - 0.525],0.500 [0.444 - 0.561],0.523 [0.521 - 0.525],0.001 [0.001 - 0.001],0.024 [-0.033 - 0.083],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.562 [0.515 - 0.593],0.545 [0.544 - 0.548],0.555 [0.485 - 0.611],0.545 [0.544 - 0.548],0.001 [0.001 - 0.001],0.102 [0.030 - 0.157],0.002 [0.002 - 0.003]
