Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.556 [0.502 - 0.615],0.564 [0.562 - 0.566],0.563 [0.464 - 0.656],0.564 [0.562 - 0.566],0.001 [0.001 - 0.001],0.125 [0.027 - 0.220],0.001 [0.001 - 0.002]
Demographic,0.678 [0.621 - 0.747],0.664 [0.661 - 0.665],0.673 [0.566 - 0.767],0.664 [0.661 - 0.665],0.001 [0.001 - 0.001],0.336 [0.230 - 0.429],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.671 [0.616 - 0.739],0.663 [0.661 - 0.665],0.665 [0.569 - 0.772],0.663 [0.661 - 0.665],0.001 [0.001 - 0.001],0.329 [0.232 - 0.435],0.002 [0.002 - 0.003]
