Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.579 [0.556 - 0.599],0.561 [0.559 - 0.563],0.557 [0.530 - 0.595],0.561 [0.559 - 0.563],0.003 [0.003 - 0.003],0.118 [0.090 - 0.156],0.006 [0.005 - 0.007]
Demographic,0.632 [0.612 - 0.652],0.593 [0.591 - 0.595],0.595 [0.557 - 0.631],0.593 [0.591 - 0.595],0.003 [0.003 - 0.004],0.188 [0.151 - 0.223],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.629 [0.608 - 0.649],0.583 [0.581 - 0.585],0.582 [0.540 - 0.616],0.583 [0.581 - 0.584],0.003 [0.003 - 0.004],0.165 [0.123 - 0.199],0.007 [0.006 - 0.007]
