Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.713 [0.695 - 0.738],0.667 [0.665 - 0.669],0.662 [0.633 - 0.710],0.667 [0.665 - 0.669],0.006 [0.006 - 0.007],0.329 [0.300 - 0.376],0.013 [0.011 - 0.014]
Demographic,0.817 [0.801 - 0.834],0.742 [0.741 - 0.744],0.742 [0.705 - 0.770],0.742 [0.741 - 0.744],0.009 [0.008 - 0.010],0.484 [0.446 - 0.511],0.018 [0.016 - 0.019]
Metabolite+Demographic,0.822 [0.807 - 0.838],0.758 [0.756 - 0.759],0.757 [0.716 - 0.786],0.758 [0.756 - 0.759],0.010 [0.009 - 0.011],0.515 [0.474 - 0.544],0.019 [0.018 - 0.021]
