Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.659 [0.656 - 0.663],0.615 [0.613 - 0.617],0.615 [0.610 - 0.620],0.615 [0.613 - 0.617],0.204 [0.201 - 0.207],0.230 [0.225 - 0.236],0.306 [0.302 - 0.310]
Demographic,0.684 [0.680 - 0.687],0.636 [0.634 - 0.638],0.635 [0.629 - 0.643],0.636 [0.634 - 0.638],0.219 [0.216 - 0.221],0.272 [0.265 - 0.278],0.325 [0.322 - 0.329]
Metabolite+Demographic,0.711 [0.708 - 0.714],0.650 [0.649 - 0.652],0.650 [0.645 - 0.657],0.650 [0.648 - 0.652],0.229 [0.226 - 0.232],0.300 [0.295 - 0.307],0.339 [0.336 - 0.342]
