Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.560 [0.520 - 0.593],0.546 [0.544 - 0.548],0.542 [0.475 - 0.609],0.546 [0.544 - 0.548],0.001 [0.001 - 0.002],0.088 [0.020 - 0.154],0.003 [0.002 - 0.004]
Demographic,0.595 [0.560 - 0.626],0.571 [0.569 - 0.573],0.565 [0.509 - 0.627],0.571 [0.569 - 0.573],0.002 [0.001 - 0.002],0.137 [0.080 - 0.197],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.578 [0.549 - 0.613],0.548 [0.546 - 0.551],0.548 [0.501 - 0.616],0.548 [0.546 - 0.551],0.002 [0.001 - 0.002],0.096 [0.050 - 0.164],0.003 [0.003 - 0.003]
