Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.619 [0.608 - 0.630],0.592 [0.590 - 0.594],0.593 [0.575 - 0.610],0.592 [0.590 - 0.594],0.015 [0.015 - 0.016],0.185 [0.168 - 0.201],0.030 [0.029 - 0.032]
Demographic,0.680 [0.669 - 0.690],0.631 [0.629 - 0.633],0.631 [0.613 - 0.652],0.631 [0.629 - 0.633],0.018 [0.017 - 0.019],0.261 [0.245 - 0.283],0.035 [0.034 - 0.037]
Metabolite+Demographic,0.684 [0.673 - 0.694],0.633 [0.631 - 0.635],0.632 [0.612 - 0.651],0.633 [0.631 - 0.635],0.018 [0.018 - 0.020],0.265 [0.245 - 0.283],0.036 [0.034 - 0.038]
