Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.636 [0.621 - 0.649],0.596 [0.593 - 0.598],0.598 [0.573 - 0.625],0.596 [0.593 - 0.598],0.008 [0.007 - 0.008],0.194 [0.169 - 0.222],0.016 [0.014 - 0.016]
Demographic,0.593 [0.576 - 0.612],0.569 [0.567 - 0.571],0.572 [0.544 - 0.599],0.569 [0.567 - 0.571],0.007 [0.007 - 0.008],0.141 [0.113 - 0.167],0.014 [0.013 - 0.015]
Metabolite+Demographic,0.657 [0.638 - 0.670],0.610 [0.607 - 0.611],0.610 [0.581 - 0.633],0.610 [0.607 - 0.611],0.008 [0.008 - 0.009],0.220 [0.191 - 0.243],0.016 [0.015 - 0.017]
