Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.487 [0.453 - 0.511],0.479 [0.477 - 0.481],0.475 [0.414 - 0.528],0.479 [0.477 - 0.481],0.001 [0.001 - 0.001],-0.047 [-0.106 - 0.008],0.002 [0.002 - 0.003]
Demographic,0.536 [0.498 - 0.566],0.532 [0.529 - 0.534],0.533 [0.481 - 0.591],0.532 [0.529 - 0.534],0.001 [0.001 - 0.002],0.064 [0.013 - 0.123],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.508 [0.468 - 0.536],0.523 [0.520 - 0.525],0.516 [0.465 - 0.568],0.523 [0.520 - 0.525],0.001 [0.001 - 0.002],0.039 [-0.013 - 0.090],0.003 [0.002 - 0.003]
