Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.571 [0.516 - 0.618],0.545 [0.543 - 0.547],0.531 [0.458 - 0.610],0.545 [0.543 - 0.547],0.001 [0.001 - 0.001],0.076 [0.003 - 0.155],0.002 [0.001 - 0.002]
Demographic,0.715 [0.676 - 0.753],0.671 [0.669 - 0.673],0.677 [0.593 - 0.737],0.671 [0.669 - 0.673],0.001 [0.001 - 0.002],0.348 [0.264 - 0.408],0.003 [0.002 - 0.004]
Metabolite+Demographic,0.712 [0.678 - 0.755],0.676 [0.674 - 0.678],0.680 [0.597 - 0.752],0.676 [0.674 - 0.678],0.002 [0.001 - 0.002],0.356 [0.273 - 0.429],0.003 [0.002 - 0.004]
