Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.527 [0.496 - 0.579],0.532 [0.530 - 0.534],0.526 [0.479 - 0.599],0.532 [0.530 - 0.534],0.001 [0.001 - 0.001],0.058 [0.011 - 0.132],0.002 [0.002 - 0.003]
Demographic,0.642 [0.607 - 0.687],0.628 [0.626 - 0.630],0.625 [0.569 - 0.701],0.628 [0.626 - 0.630],0.002 [0.001 - 0.002],0.252 [0.197 - 0.328],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.630 [0.589 - 0.673],0.615 [0.613 - 0.617],0.615 [0.549 - 0.687],0.615 [0.613 - 0.617],0.002 [0.001 - 0.002],0.229 [0.165 - 0.302],0.003 [0.003 - 0.004]
