Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.759 [0.721 - 0.801],0.695 [0.693 - 0.696],0.693 [0.610 - 0.767],0.695 [0.693 - 0.696],0.001 [0.001 - 0.002],0.387 [0.305 - 0.462],0.003 [0.002 - 0.003]
Demographic,0.910 [0.870 - 0.942],0.892 [0.891 - 0.894],0.887 [0.834 - 0.942],0.892 [0.891 - 0.894],0.005 [0.004 - 0.006],0.778 [0.725 - 0.833],0.009 [0.008 - 0.011]
Metabolite+Demographic,0.922 [0.884 - 0.949],0.877 [0.876 - 0.879],0.875 [0.823 - 0.933],0.877 [0.876 - 0.879],0.004 [0.003 - 0.005],0.752 [0.699 - 0.811],0.008 [0.007 - 0.010]
