Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.578 [0.548 - 0.612],0.560 [0.558 - 0.562],0.559 [0.500 - 0.626],0.560 [0.558 - 0.562],0.002 [0.002 - 0.002],0.120 [0.061 - 0.185],0.004 [0.003 - 0.004]
Demographic,0.663 [0.639 - 0.692],0.623 [0.620 - 0.625],0.624 [0.577 - 0.677],0.623 [0.620 - 0.625],0.002 [0.002 - 0.003],0.246 [0.201 - 0.301],0.005 [0.004 - 0.006]
Metabolite+Demographic,0.655 [0.629 - 0.682],0.624 [0.621 - 0.626],0.622 [0.575 - 0.679],0.624 [0.621 - 0.626],0.002 [0.002 - 0.003],0.246 [0.199 - 0.303],0.005 [0.004 - 0.006]
