Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.774 [0.747,0.800]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"0.614 [0.586,0.642]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"0.610 [0.578,0.643]",1.054e-286,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,"0.571 [0.544,0.597]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,"0.557 [0.529,0.585]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-CE,"0.551 [0.524,0.577]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-FC,"0.541 [0.515,0.568]",0.000e+00,***,Free Cholesterol in Large VLDL
L-VLDL-C,"0.535 [0.508,0.561]",0.000e+00,***,Cholesterol in Large VLDL
XL-VLDL-C,"0.530 [0.504,0.557]",0.000e+00,***,Cholesterol in Very Large VLDL
L-VLDL-PL,"0.518 [0.491,0.544]",0.000e+00,***,Phospholipids in Large VLDL
L-VLDL-L,"0.510 [0.484,0.537]",6.229e-305,***,Total-Lipids in Large VLDL
L-VLDL-CE,"0.504 [0.478,0.531]",3.378e-292,***,Cholesteryl Esters in Large VLDL
VLDL-L,"0.496 [0.470,0.522]",5.659e-293,***,Total-Lipids in VLDL
MUFA%,"0.494 [0.467,0.520]",4.334e-289,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-P,"0.491 [0.465,0.517]",2.412e-290,***,Concentration of Large VLDL Particles
XL-VLDL-L,"0.487 [0.461,0.514]",2.220e-281,***,Total-Lipids in Very Large VLDL
M-VLDL-TG,"0.486 [0.460,0.512]",7.476e-285,***,Triglycerides in Medium VLDL
XL-VLDL-FC,"0.485 [0.459,0.511]",1.349e-280,***,Free Cholesterol in Very Large VLDL
S-HDL-TG,"0.484 [0.457,0.511]",1.142e-263,***,Triglycerides in Small HDL
VLDL-PL,"0.483 [0.457,0.509]",5.774e-279,***,Phospholipids in VLDL
S-VLDL-L,"0.483 [0.456,0.509]",3.199e-274,***,Total-Lipids in Small VLDL
XL-VLDL-PL,"0.482 [0.455,0.508]",6.020e-277,***,Phospholipids in Very Large VLDL
TG/PG,"0.481 [0.454,0.508]",1.150e-259,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-P,"0.478 [0.452,0.504]",5.255e-275,***,Concentration of Very Large VLDL Particles
VLDL-FC,"0.477 [0.451,0.504]",2.520e-271,***,Free Cholesterol in VLDL
VLDL-TG,"0.477 [0.450,0.503]",5.313e-269,***,Triglycerides in VLDL
S-VLDL-P,"0.476 [0.449,0.502]",5.510e-268,***,Concentration of Small VLDL Particles
S-LDL-CE%,"0.475 [0.448,0.501]",1.125e-267,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-L,"0.467 [0.441,0.493]",3.971e-265,***,Total-Lipids in Medium VLDL
XXL-VLDL-CE,"0.465 [0.439,0.491]",2.466e-265,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-LDL-CE,"0.465 [0.439,0.490]",2.983e-268,***,Cholesteryl Esters in Medium LDL
MUFA,"0.464 [0.439,0.489]",4.627e-283,***,Monounsaturated Fatty Acids
Total-TG,"0.460 [0.434,0.486]",2.950e-256,***,Total-Triglycerides
S-VLDL-CE,"0.457 [0.430,0.484]",3.527e-237,***,Cholesteryl Esters in Small VLDL
M-VLDL-P,"0.455 [0.429,0.481]",1.652e-248,***,Concentration of Medium VLDL Particles
S-HDL-P,"0.454 [0.428,0.481]",1.089e-243,***,Concentration of Small HDL Particles
L-VLDL-TG,"0.453 [0.427,0.479]",7.514e-250,***,Triglycerides in Large VLDL
S-VLDL-PL,"0.453 [0.427,0.479]",6.068e-242,***,Phospholipids in Small VLDL
M-LDL-PL,"0.453 [0.427,0.479]",3.243e-249,***,Phospholipids in Medium LDL
M-LDL-L,"0.450 [0.424,0.475]",1.894e-250,***,Total-Lipids in Medium LDL
S-LDL-CE,"0.447 [0.422,0.473]",1.075e-248,***,Cholesteryl Esters in Small LDL
XL-HDL-C%,"0.446 [0.422,0.470]",6.779e-275,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C,"0.445 [0.420,0.471]",1.502e-244,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.441 [0.415,0.467]",1.946e-235,***,Triglycerides in Very Large VLDL
S-VLDL-C,"0.439 [0.413,0.466]",6.465e-223,***,Cholesterol in Small VLDL
VLDL-P,"0.437 [0.411,0.463]",1.377e-226,***,Concentration of VLDL Particles
M-LDL-C,"0.437 [0.411,0.463]",3.024e-236,***,Cholesterol in Medium LDL
M-VLDL-PL,"0.431 [0.405,0.457]",3.654e-223,***,Phospholipids in Medium VLDL
VLDL-C,"0.431 [0.405,0.457]",1.650e-220,***,VLDL Cholesterol
S-VLDL-TG,"0.429 [0.403,0.455]",2.963e-220,***,Triglycerides in Small VLDL
M-LDL-TG,"0.413 [0.388,0.438]",2.199e-223,***,Triglycerides in Medium LDL
S-LDL-C,"0.413 [0.388,0.439]",5.686e-210,***,Cholesterol in Small LDL
S-HDL-CE,"0.413 [0.387,0.439]",3.922e-201,***,Cholesteryl Esters in Small HDL
