Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.008 [0.008,0.008]",0.000e+00,***,Glycoprotein Acetyls
XL-VLDL-TG%,"0.008 [0.007,0.008]",1.631e-272,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,"0.008 [0.007,0.008]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,"0.008 [0.007,0.008]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"0.008 [0.007,0.008]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"0.007 [0.006,0.007]",5.549e-258,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,"0.006 [0.006,0.007]",2.249e-255,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-TG%,"0.006 [0.006,0.007]",7.137e-230,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,"0.006 [0.006,0.006]",7.138e-195,***,Average Diameter for VLDL Particles
S-LDL-TG%,"0.006 [0.006,0.006]",3.337e-225,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,"0.006 [0.006,0.006]",9.312e-213,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,"0.006 [0.005,0.006]",2.552e-220,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.006 [0.005,0.006]",9.792e-204,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG,"0.006 [0.005,0.006]",1.242e-180,***,Triglycerides in Small HDL
XL-VLDL-TG,"0.005 [0.005,0.006]",1.074e-182,***,Triglycerides in Very Large VLDL
TG/PG,"0.005 [0.005,0.006]",1.957e-168,***,Triglycerides to Phosphoglycerides ratio
VLDL-TG,"0.005 [0.005,0.005]",3.757e-154,***,Triglycerides in VLDL
L-VLDL-TG%,"0.005 [0.005,0.005]",7.864e-133,***,Triglycerides to Total-Lipids in Large VLDL percentage
Total-TG,"0.005 [0.005,0.005]",5.649e-151,***,Total-Triglycerides
XXL-VLDL-TG,"0.005 [0.005,0.005]",6.826e-158,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.005 [0.005,0.005]",1.125e-152,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.005 [0.005,0.005]",5.338e-148,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.005 [0.004,0.005]",3.449e-148,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"0.005 [0.004,0.005]",9.842e-142,***,Triglycerides in Large VLDL
XL-VLDL-L,"0.005 [0.004,0.005]",2.509e-137,***,Total-Lipids in Very Large VLDL
S-VLDL-TG,"0.005 [0.004,0.005]",3.412e-138,***,Triglycerides in Small VLDL
XL-VLDL-P,"0.005 [0.004,0.005]",1.815e-135,***,Concentration of Very Large VLDL Particles
MUFA,"0.005 [0.004,0.005]",7.011e-141,***,Monounsaturated Fatty Acids
M-HDL-PL%,"0.005 [0.004,0.005]",1.203e-125,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.005 [0.004,0.005]",9.478e-110,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-FC,"0.005 [0.004,0.005]",4.753e-132,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,"0.005 [0.004,0.005]",1.015e-136,***,Triglycerides in Small LDL
M-LDL-TG,"0.004 [0.004,0.005]",4.887e-130,***,Triglycerides in Medium LDL
L-VLDL-L,"0.004 [0.004,0.005]",1.809e-105,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"0.004 [0.004,0.005]",1.558e-108,***,Phospholipids in Very Large VLDL
L-VLDL-PL,"0.004 [0.004,0.005]",8.630e-103,***,Phospholipids in Large VLDL
L-VLDL-P,"0.004 [0.004,0.005]",3.515e-106,***,Concentration of Large VLDL Particles
LDL-TG,"0.004 [0.004,0.005]",1.822e-109,***,Triglycerides in LDL
XXL-VLDL-C,"0.004 [0.004,0.005]",1.884e-105,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"0.004 [0.004,0.005]",1.498e-101,***,Triglycerides in Medium VLDL
XS-VLDL-TG,"0.004 [0.004,0.004]",6.189e-102,***,Triglycerides in Very Small VLDL
Omega-3,"0.004 [0.004,0.004]",3.046e-91,***,Omega-3 Fatty Acids
S-HDL-PL,"0.004 [0.004,0.004]",2.214e-93,***,Phospholipids in Small HDL
XL-HDL-FC%,"0.004 [0.004,0.004]",6.973e-81,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC,"0.004 [0.004,0.004]",5.002e-88,***,Free Cholesterol in Large VLDL
L-HDL-TG%,"0.004 [0.004,0.004]",7.693e-95,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG,"0.004 [0.004,0.004]",1.116e-87,***,Triglycerides in Medium HDL
S-HDL-L,"0.004 [0.004,0.004]",3.325e-89,***,Total-Lipids in Small HDL
XL-VLDL-FC,"0.004 [0.004,0.004]",2.108e-87,***,Free Cholesterol in Very Large VLDL
L-LDL-TG,"0.004 [0.004,0.004]",3.853e-91,***,Triglycerides in Large LDL
HDL-TG,"0.004 [0.003,0.004]",6.176e-85,***,Triglycerides in HDL
XXL-VLDL-CE,"0.004 [0.003,0.004]",7.065e-83,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
SFA,"0.004 [0.003,0.004]",1.545e-84,***,Saturated Fatty Acids
M-HDL-TG%,"0.003 [0.003,0.004]",1.222e-64,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-FA,"0.003 [0.003,0.004]",3.260e-74,***,Total-Fatty Acids
IDL-TG,"0.003 [0.003,0.004]",1.852e-67,***,Triglycerides in IDL
XXL-VLDL-TG%,"0.003 [0.003,0.004]",1.096e-55,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-L,"0.003 [0.003,0.004]",8.346e-61,***,Total-Lipids in VLDL
S-HDL-FC,"0.003 [0.003,0.003]",7.272e-51,***,Free Cholesterol in Small HDL
S-HDL-P,"0.003 [0.003,0.003]",8.641e-49,***,Concentration of Small HDL Particles
XL-VLDL-C,"0.003 [0.002,0.003]",9.890e-44,***,Cholesterol in Very Large VLDL
XS-VLDL-PL%,"0.003 [0.002,0.003]",7.672e-45,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,"0.003 [0.002,0.003]",1.552e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C,"0.003 [0.002,0.003]",1.459e-39,***,Cholesterol in Large VLDL
Glu-lactate,"0.003 [0.002,0.003]",6.847e-43,***,Glucose-lactate
S-HDL-C,"0.003 [0.002,0.003]",3.365e-38,***,Cholesterol in Small HDL
Omega-3%,"0.003 [0.002,0.003]",1.492e-36,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"0.002 [0.002,0.003]",1.741e-33,***,Spectrometer-corrected alanine
SFA%,"0.002 [0.002,0.003]",2.125e-37,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,"0.002 [0.002,0.003]",3.233e-31,***,Cholesteryl Esters in Small HDL
VLDL-PL,"0.002 [0.002,0.003]",1.043e-28,***,Phospholipids in VLDL
S-VLDL-P,"0.002 [0.002,0.003]",5.342e-28,***,Concentration of Small VLDL Particles
Tyr,"0.002 [0.002,0.003]",8.285e-24,***,Tyrosine
Glu,"0.002 [0.002,0.002]",1.025e-24,***,Glucose
S-VLDL-L,"0.002 [0.002,0.002]",2.954e-22,***,Total-Lipids in Small VLDL
M-HDL-PL,"0.002 [0.002,0.002]",1.682e-19,***,Phospholipids in Medium HDL
XL-HDL-TG,"0.002 [0.002,0.002]",1.978e-23,***,Triglycerides in Very Large HDL
DHA,"0.002 [0.002,0.002]",1.578e-18,***,Docosahexaenoic Acid
Ile,"0.002 [0.002,0.002]",1.654e-19,***,Isoleucine
Creatinine,"0.002 [0.002,0.002]",2.283e-16,***,Creatinine
Ala,"0.002 [0.002,0.002]",2.174e-18,***,Alanine
XL-VLDL-CE,"0.002 [0.001,0.002]",1.396e-12,***,Cholesteryl Esters in Very Large VLDL
VLDL-FC,"0.002 [0.001,0.002]",1.297e-10,***,Free Cholesterol in VLDL
Total-BCAA,"0.002 [0.001,0.002]",7.805e-09,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"0.001 [0.001,0.002]",2.053e-08,***,Valine
M-LDL-CE%,"0.001 [0.001,0.002]",2.488e-08,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-L,"0.001 [0.001,0.002]",9.837e-07,***,Total-Lipids in Medium HDL
M-VLDL-L,"0.001 [0.001,0.002]",4.166e-08,***,Total-Lipids in Medium VLDL
L-VLDL-CE,"0.001 [0.001,0.002]",2.180e-06,***,Cholesteryl Esters in Large VLDL
VLDL-P,"0.001 [0.001,0.002]",7.675e-07,***,Concentration of VLDL Particles
S-HDL-PL%,"0.001 [0.001,0.002]",3.018e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
PUFA,"0.001 [0.001,0.002]",1.202e-06,***,Polyunsaturated Fatty Acids
Phosphoglyc,"0.001 [0.001,0.002]",5.745e-06,***,Phosphoglycerides
XL-HDL-C%,"0.001 [0.001,0.002]",1.368e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,"0.001 [0.001,0.001]",0.005,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-FC,"-0.001 [-0.001,-0.001]",0.022,*,Free Cholesterol in Small VLDL
XS-VLDL-L,"-0.001 [-0.001,-0.001]",0.007,**,Total-Lipids in Very Small VLDL
LDL-PL,"-0.001 [-0.001,-0.001]",4.741e-04,***,Phospholipids in LDL
LDL-P,"-0.001 [-0.002,-0.001]",1.547e-04,***,Concentration of LDL Particles
VLDL-CE,"-0.001 [-0.002,-0.001]",1.840e-05,***,Cholesteryl Esters in VLDL
XS-VLDL-P,"-0.001 [-0.002,-0.001]",3.545e-05,***,Concentration of Very Small VLDL Particles
LDL-C,"-0.001 [-0.002,-0.001]",2.660e-06,***,LDL Cholesterol
L-LDL-CE,"-0.001 [-0.002,-0.001]",8.746e-07,***,Cholesteryl Esters in Large LDL
S-LDL-PL%,"-0.001 [-0.002,-0.001]",1.274e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
SM,"-0.001 [-0.002,-0.001]",1.074e-06,***,Sphingomyelins
ApoB,"-0.001 [-0.002,-0.001]",2.888e-08,***,Apolipoprotein B
XL-HDL-CE%,"-0.001 [-0.002,-0.001]",6.412e-12,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"-0.001 [-0.002,-0.001]",1.226e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-L,"-0.001 [-0.002,-0.001]",2.620e-10,***,Total-Lipids in Large LDL
M-LDL-FC,"-0.002 [-0.002,-0.001]",7.025e-11,***,Free Cholesterol in Medium LDL
HDL-FC,"-0.002 [-0.002,-0.001]",4.897e-06,***,Free Cholesterol in HDL
Non-HDL-C,"-0.002 [-0.002,-0.001]",2.643e-12,***,Total-Cholesterol Minus HDL-C
L-LDL-P,"-0.002 [-0.002,-0.001]",2.103e-13,***,Concentration of Large LDL Particles
Total-FC,"-0.002 [-0.002,-0.001]",1.940e-14,***,Total-Free Cholesterol
L-LDL-C,"-0.002 [-0.002,-0.001]",5.017e-16,***,Cholesterol in Large LDL
Albumin,"-0.002 [-0.002,-0.001]",1.264e-15,***,Albumin
XS-VLDL-FC,"-0.002 [-0.002,-0.001]",9.333e-15,***,Free Cholesterol in Very Small VLDL
Remnant-C,"-0.002 [-0.002,-0.001]",4.604e-17,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-PL,"-0.002 [-0.002,-0.002]",8.779e-18,***,Phospholipids in Large LDL
Acetone,"-0.002 [-0.002,-0.002]",5.412e-20,***,Acetone
Total-C,"-0.002 [-0.002,-0.002]",1.188e-19,***,Total-Cholesterol
Total-CE,"-0.002 [-0.002,-0.002]",9.634e-21,***,Total-Esterified Cholesterol
S-LDL-FC,"-0.002 [-0.002,-0.002]",7.933e-21,***,Free Cholesterol in Small LDL
M-HDL-FC%,"-0.002 [-0.003,-0.002]",1.251e-21,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-C,"-0.002 [-0.003,-0.002]",4.568e-17,***,HDL Cholesterol
Clinical LDL-C,"-0.002 [-0.003,-0.002]",5.823e-27,***,Clinical LDL Cholesterol
HDL-CE,"-0.002 [-0.003,-0.002]",4.018e-20,***,Cholesteryl Esters in HDL
Unsaturation,"-0.002 [-0.003,-0.002]",8.936e-31,***,Degree of Unsaturation
L-VLDL-FC%,"-0.002 [-0.003,-0.002]",1.957e-26,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
LDL-FC,"-0.003 [-0.003,-0.002]",2.427e-35,***,Free Cholesterol in LDL
Gly,"-0.003 [-0.003,-0.002]",1.007e-16,***,Glycine
S-HDL-FC%,"-0.003 [-0.003,-0.002]",3.996e-30,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C,"-0.003 [-0.003,-0.002]",1.374e-44,***,Cholesterol in Medium VLDL
L-LDL-FC,"-0.003 [-0.003,-0.003]",6.802e-49,***,Free Cholesterol in Large LDL
S-HDL-CE%,"-0.003 [-0.003,-0.003]",1.674e-50,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-L,"-0.003 [-0.003,-0.003]",1.204e-52,***,Total-Lipids in IDL
IDL-P,"-0.003 [-0.003,-0.003]",4.333e-51,***,Concentration of IDL Particles
XL-VLDL-PL%,"-0.003 [-0.004,-0.003]",1.555e-43,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-PL%,"-0.003 [-0.003,-0.003]",1.940e-50,***,Phospholipids to Total-Lipids in Large LDL percentage
Gln,"-0.003 [-0.004,-0.003]",3.297e-61,***,Glutamine
IDL-PL,"-0.003 [-0.004,-0.003]",2.533e-58,***,Phospholipids in IDL
IDL-CE,"-0.003 [-0.004,-0.003]",8.514e-67,***,Cholesteryl Esters in IDL
Acetate,"-0.003 [-0.004,-0.003]",1.252e-74,***,Acetate
XS-VLDL-C,"-0.003 [-0.004,-0.003]",2.962e-63,***,Cholesterol in Very Small VLDL
S-HDL-C%,"-0.003 [-0.004,-0.003]",1.620e-73,***,Cholesterol to Total-Lipids in Small HDL percentage
IDL-C,"-0.004 [-0.004,-0.003]",1.568e-71,***,Cholesterol in IDL
L-HDL-PL,"-0.004 [-0.004,-0.003]",1.637e-43,***,Phospholipids in Large HDL
LDL-size,"-0.004 [-0.004,-0.003]",1.972e-77,***,Average Diameter for LDL Particles
IDL-FC,"-0.004 [-0.004,-0.003]",2.547e-74,***,Free Cholesterol in IDL
XL-HDL-PL%,"-0.004 [-0.004,-0.003]",2.432e-92,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,"-0.004 [-0.004,-0.003]",2.598e-87,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-FC%,"-0.004 [-0.004,-0.003]",7.543e-104,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,"-0.004 [-0.004,-0.004]",3.639e-107,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-C%,"-0.004 [-0.004,-0.004]",7.387e-94,***,Cholesterol to Total-Lipids in Medium HDL percentage
Citrate,"-0.004 [-0.004,-0.004]",1.359e-87,***,Citrate
XXL-VLDL-FC%,"-0.004 [-0.004,-0.004]",2.803e-84,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,"-0.004 [-0.004,-0.004]",7.816e-109,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE,"-0.004 [-0.005,-0.004]",1.710e-89,***,Cholesteryl Esters in Very Small VLDL
Omega-6/Omega-3,"-0.004 [-0.005,-0.004]",3.458e-104,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-VLDL-CE,"-0.004 [-0.005,-0.004]",4.387e-101,***,Cholesteryl Esters in Medium VLDL
S-LDL-C%,"-0.004 [-0.005,-0.004]",4.706e-107,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-FC%,"-0.004 [-0.005,-0.004]",3.171e-127,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,"-0.005 [-0.005,-0.004]",6.281e-153,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-L,"-0.005 [-0.005,-0.004]",2.132e-78,***,Total-Lipids in Large HDL
L-LDL-C%,"-0.005 [-0.005,-0.004]",1.590e-140,***,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,"-0.005 [-0.005,-0.004]",2.695e-117,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,"-0.005 [-0.005,-0.004]",6.511e-144,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,"-0.005 [-0.005,-0.005]",4.908e-159,***,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-C%,"-0.005 [-0.005,-0.005]",2.216e-129,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,"-0.005 [-0.006,-0.005]",6.926e-184,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-size,"-0.005 [-0.006,-0.005]",2.777e-106,***,Average Diameter for HDL Particles
M-LDL-FC%,"-0.005 [-0.006,-0.005]",3.128e-189,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC,"-0.005 [-0.006,-0.005]",1.965e-97,***,Free Cholesterol in Large HDL
L-HDL-P,"-0.006 [-0.006,-0.005]",1.589e-99,***,Concentration of Large HDL Particles
PUFA/MUFA,"-0.006 [-0.006,-0.006]",4.865e-215,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,"-0.006 [-0.006,-0.006]",3.301e-254,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C,"-0.006 [-0.007,-0.006]",5.667e-130,***,Cholesterol in Large HDL
S-VLDL-CE%,"-0.006 [-0.007,-0.006]",1.703e-243,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-6%,"-0.006 [-0.007,-0.006]",1.134e-266,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE,"-0.006 [-0.007,-0.006]",4.399e-137,***,Cholesteryl Esters in Large HDL
L-HDL-C%,"-0.006 [-0.007,-0.006]",5.207e-278,***,Cholesterol to Total-Lipids in Large HDL percentage
