Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"0.184 [0.177,0.190]",0.000e+00,***,Lactate
XL-HDL-FC%,"0.154 [0.147,0.161]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"0.150 [0.143,0.157]",0.000e+00,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"0.142 [0.136,0.149]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-FC,"0.142 [0.136,0.149]",0.000e+00,***,Free Cholesterol in Large VLDL
XL-VLDL-C,"0.140 [0.134,0.147]",0.000e+00,***,Cholesterol in Very Large VLDL
TG/PG,"0.140 [0.134,0.147]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-CE,"0.140 [0.133,0.146]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL,"0.140 [0.133,0.146]",0.000e+00,***,Phospholipids in Large VLDL
L-VLDL-PL%,"0.139 [0.131,0.147]",1.709e-252,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-L,"0.139 [0.133,0.146]",0.000e+00,***,Total-Lipids in Large VLDL
L-VLDL-C,"0.138 [0.131,0.144]",0.000e+00,***,Cholesterol in Large VLDL
XL-VLDL-L,"0.137 [0.130,0.143]",0.000e+00,***,Total-Lipids in Very Large VLDL
VLDL-L,"0.135 [0.129,0.142]",0.000e+00,***,Total-Lipids in VLDL
XL-VLDL-PL,"0.135 [0.129,0.141]",0.000e+00,***,Phospholipids in Very Large VLDL
XL-VLDL-FC,"0.134 [0.128,0.141]",0.000e+00,***,Free Cholesterol in Very Large VLDL
XL-VLDL-P,"0.134 [0.127,0.140]",0.000e+00,***,Concentration of Very Large VLDL Particles
L-VLDL-P,"0.133 [0.127,0.139]",0.000e+00,***,Concentration of Large VLDL Particles
L-HDL-TG%,"0.131 [0.125,0.138]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-TG,"0.131 [0.124,0.137]",0.000e+00,***,Triglycerides in VLDL
VLDL-PL,"0.129 [0.122,0.135]",0.000e+00,***,Phospholipids in VLDL
L-VLDL-TG,"0.128 [0.122,0.135]",0.000e+00,***,Triglycerides in Large VLDL
XL-VLDL-TG,"0.127 [0.121,0.134]",0.000e+00,***,Triglycerides in Very Large VLDL
L-VLDL-CE,"0.127 [0.120,0.133]",0.000e+00,***,Cholesteryl Esters in Large VLDL
M-VLDL-TG,"0.126 [0.120,0.133]",0.000e+00,***,Triglycerides in Medium VLDL
VLDL-FC,"0.126 [0.120,0.133]",0.000e+00,***,Free Cholesterol in VLDL
Total-TG,"0.125 [0.119,0.132]",0.000e+00,***,Total-Triglycerides
