Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.617 [0.594,0.639]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"0.563 [0.539,0.587]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"0.547 [0.524,0.569]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-FC,"0.498 [0.475,0.520]",0.000e+00,***,Free Cholesterol in Large VLDL
XL-VLDL-CE,"0.493 [0.471,0.516]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL%,"0.489 [0.461,0.517]",2.063e-252,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C,"0.485 [0.462,0.508]",0.000e+00,***,Cholesterol in Large VLDL
L-VLDL-PL,"0.480 [0.457,0.503]",0.000e+00,***,Phospholipids in Large VLDL
XL-VLDL-C,"0.479 [0.457,0.502]",0.000e+00,***,Cholesterol in Very Large VLDL
L-VLDL-L,"0.470 [0.448,0.493]",0.000e+00,***,Total-Lipids in Large VLDL
S-HDL-TG,"0.470 [0.447,0.493]",0.000e+00,***,Triglycerides in Small HDL
M-LDL-CE,"0.467 [0.445,0.489]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,"0.466 [0.444,0.488]",0.000e+00,***,Phospholipids in Medium LDL
S-VLDL-L,"0.462 [0.440,0.485]",0.000e+00,***,Total-Lipids in Small VLDL
VLDL-L,"0.461 [0.439,0.484]",0.000e+00,***,Total-Lipids in VLDL
M-LDL-L,"0.461 [0.439,0.483]",0.000e+00,***,Total-Lipids in Medium LDL
L-VLDL-P,"0.459 [0.436,0.481]",0.000e+00,***,Concentration of Large VLDL Particles
VLDL-PL,"0.455 [0.433,0.477]",0.000e+00,***,Phospholipids in VLDL
VLDL-size,"0.454 [0.431,0.478]",2.078e-303,***,Average Diameter for VLDL Particles
XL-VLDL-L,"0.454 [0.432,0.476]",0.000e+00,***,Total-Lipids in Very Large VLDL
M-VLDL-TG,"0.454 [0.432,0.476]",0.000e+00,***,Triglycerides in Medium VLDL
S-VLDL-P,"0.454 [0.431,0.476]",0.000e+00,***,Concentration of Small VLDL Particles
L-VLDL-CE,"0.452 [0.429,0.475]",0.000e+00,***,Cholesteryl Esters in Large VLDL
XL-VLDL-P,"0.450 [0.428,0.472]",0.000e+00,***,Concentration of Very Large VLDL Particles
VLDL-FC,"0.449 [0.427,0.471]",0.000e+00,***,Free Cholesterol in VLDL
M-LDL-C,"0.446 [0.424,0.468]",0.000e+00,***,Cholesterol in Medium LDL
S-LDL-CE,"0.446 [0.424,0.468]",0.000e+00,***,Cholesteryl Esters in Small LDL
XL-VLDL-PL,"0.445 [0.423,0.467]",0.000e+00,***,Phospholipids in Very Large VLDL
XL-VLDL-FC,"0.443 [0.421,0.466]",0.000e+00,***,Free Cholesterol in Very Large VLDL
M-VLDL-L,"0.442 [0.420,0.464]",0.000e+00,***,Total-Lipids in Medium VLDL
VLDL-TG,"0.441 [0.419,0.464]",0.000e+00,***,Triglycerides in VLDL
S-VLDL-PL,"0.439 [0.416,0.461]",0.000e+00,***,Phospholipids in Small VLDL
M-LDL-TG,"0.438 [0.416,0.459]",0.000e+00,***,Triglycerides in Medium LDL
S-VLDL-CE,"0.437 [0.414,0.460]",2.403e-299,***,Cholesteryl Esters in Small VLDL
Total-TG,"0.436 [0.413,0.458]",0.000e+00,***,Total-Triglycerides
S-HDL-P,"0.434 [0.412,0.457]",0.000e+00,***,Concentration of Small HDL Particles
MUFA,"0.432 [0.410,0.453]",0.000e+00,***,Monounsaturated Fatty Acids
LDL-TG,"0.429 [0.407,0.451]",0.000e+00,***,Triglycerides in LDL
VLDL-P,"0.428 [0.406,0.451]",4.546e-300,***,Concentration of VLDL Particles
TG/PG,"0.428 [0.405,0.451]",1.861e-283,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-P,"0.428 [0.406,0.450]",7.886e-303,***,Concentration of Medium VLDL Particles
L-VLDL-TG,"0.426 [0.404,0.448]",2.742e-304,***,Triglycerides in Large VLDL
S-LDL-L,"0.426 [0.404,0.448]",0.000e+00,***,Total-Lipids in Small LDL
L-LDL-TG,"0.425 [0.403,0.446]",0.000e+00,***,Triglycerides in Large LDL
S-VLDL-C,"0.424 [0.401,0.447]",3.760e-286,***,Cholesterol in Small VLDL
S-LDL-C,"0.422 [0.400,0.444]",6.295e-303,***,Cholesterol in Small LDL
XL-VLDL-TG,"0.421 [0.399,0.443]",1.141e-296,***,Triglycerides in Very Large VLDL
MUFA%,"0.420 [0.398,0.442]",2.603e-287,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-PL,"0.413 [0.391,0.436]",1.764e-282,***,Phospholipids in Medium VLDL
M-LDL-P,"0.411 [0.389,0.433]",6.286e-287,***,Concentration of Medium LDL Particles
S-VLDL-TG,"0.408 [0.385,0.430]",5.370e-274,***,Triglycerides in Small VLDL
VLDL-C,"0.408 [0.385,0.430]",9.182e-272,***,VLDL Cholesterol
XL-HDL-C%,"0.403 [0.382,0.423]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE,"0.401 [0.378,0.423]",4.674e-270,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-L,"0.400 [0.378,0.422]",3.661e-262,***,Total-Lipids in Small HDL
L-HDL-TG%,"0.398 [0.376,0.419]",2.403e-270,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-P,"0.397 [0.375,0.420]",1.165e-263,***,Concentration of Small LDL Particles
S-VLDL-FC,"0.397 [0.374,0.419]",4.096e-255,***,Free Cholesterol in Small VLDL
SFA,"0.390 [0.369,0.411]",3.443e-281,***,Saturated Fatty Acids
S-LDL-TG,"0.389 [0.368,0.411]",1.050e-276,***,Triglycerides in Small LDL
