Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SM,"0.570 [0.450,0.689]",2.188e-15,***,Sphingomyelins
S-LDL-C%,"0.569 [0.457,0.682]",8.063e-18,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-P,"0.543 [0.428,0.658]",5.794e-15,***,Concentration of Small HDL Particles
S-HDL-CE,"0.543 [0.428,0.658]",5.127e-15,***,Cholesteryl Esters in Small HDL
S-HDL-C,"0.537 [0.423,0.652]",8.450e-15,***,Cholesterol in Small HDL
Total-P,"0.529 [0.407,0.650]",4.184e-12,***,Total-Concentration of Lipoprotein Particles
L-LDL-PL,"0.514 [0.400,0.627]",1.703e-13,***,Phospholipids in Large LDL
Total-CE,"0.513 [0.401,0.626]",9.086e-14,***,Total-Esterified Cholesterol
L-LDL-FC,"0.504 [0.390,0.618]",9.485e-13,***,Free Cholesterol in Large LDL
Total-C,"0.499 [0.387,0.611]",5.449e-13,***,Total-Cholesterol
LDL-FC,"0.495 [0.382,0.607]",1.873e-12,***,Free Cholesterol in LDL
M-LDL-FC,"0.492 [0.379,0.605]",3.203e-12,***,Free Cholesterol in Medium LDL
Clinical LDL-C,"0.488 [0.377,0.599]",1.468e-12,***,Clinical LDL Cholesterol
HDL-P,"0.488 [0.365,0.611]",1.805e-09,***,Concentration of HDL Particles
L-LDL-L,"0.482 [0.371,0.594]",6.021e-12,***,Total-Lipids in Large LDL
L-LDL-C,"0.481 [0.370,0.593]",8.086e-12,***,Cholesterol in Large LDL
LDL-PL,"0.480 [0.367,0.592]",1.745e-11,***,Phospholipids in LDL
IDL-FC,"0.477 [0.361,0.594]",2.304e-10,***,Free Cholesterol in IDL
L-LDL-CE,"0.473 [0.361,0.585]",3.587e-11,***,Cholesteryl Esters in Large LDL
LDL-C,"0.473 [0.362,0.584]",1.789e-11,***,LDL Cholesterol
IDL-C,"0.472 [0.357,0.587]",1.935e-10,***,Cholesterol in IDL
XXL-VLDL-CE%,"0.470 [0.347,0.594]",1.972e-08,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE,"0.470 [0.355,0.586]",3.507e-10,***,Cholesteryl Esters in IDL
S-HDL-FC,"0.468 [0.353,0.583]",3.868e-10,***,Free Cholesterol in Small HDL
Total-FC,"0.467 [0.354,0.580]",1.155e-10,***,Total-Free Cholesterol
LDL-L,"0.466 [0.355,0.577]",4.658e-11,***,Total-Lipids in LDL
LDL-CE,"0.462 [0.351,0.574]",9.915e-11,***,Cholesteryl Esters in LDL
M-LDL-C,"0.462 [0.350,0.574]",1.840e-10,***,Cholesterol in Medium LDL
IDL-L,"0.462 [0.347,0.576]",6.042e-10,***,Total-Lipids in IDL
S-HDL-L,"0.460 [0.346,0.575]",8.873e-10,***,Total-Lipids in Small HDL
M-LDL-PL,"0.459 [0.346,0.573]",5.125e-10,***,Phospholipids in Medium LDL
IDL-PL,"0.457 [0.339,0.575]",5.877e-09,***,Phospholipids in IDL
Non-HDL-C,"0.453 [0.342,0.564]",3.098e-10,***,Total-Cholesterol Minus HDL-C
M-LDL-L,"0.453 [0.340,0.565]",7.061e-10,***,Total-Lipids in Medium LDL
M-VLDL-CE,"0.451 [0.336,0.566]",4.039e-09,***,Cholesteryl Esters in Medium VLDL
Cholines,"0.445 [0.327,0.562]",2.573e-08,***,Total-Cholines
M-LDL-CE,"0.441 [0.329,0.554]",3.487e-09,***,Cholesteryl Esters in Medium LDL
Total-PL,"0.441 [0.326,0.555]",1.081e-08,***,Total-Phospholipids in Lipoprotein Particles
S-LDL-FC,"0.435 [0.322,0.548]",1.256e-08,***,Free Cholesterol in Small LDL
S-LDL-C,"0.434 [0.322,0.547]",9.636e-09,***,Cholesterol in Small LDL
M-VLDL-C,"0.426 [0.312,0.541]",7.204e-08,***,Cholesterol in Medium VLDL
IDL-P,"0.423 [0.306,0.540]",3.438e-07,***,Concentration of IDL Particles
Remnant-C,"0.421 [0.308,0.533]",5.185e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-PL,"0.419 [0.303,0.534]",2.511e-07,***,Phospholipids in Small HDL
S-LDL-CE,"0.417 [0.305,0.530]",8.040e-08,***,Cholesteryl Esters in Small LDL
M-VLDL-PL%,"0.412 [0.300,0.525]",1.793e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-P,"0.412 [0.298,0.526]",3.589e-07,***,Concentration of Large LDL Particles
XS-VLDL-CE,"0.411 [0.291,0.532]",5.523e-06,***,Cholesteryl Esters in Very Small VLDL
LDL-P,"0.411 [0.297,0.525]",3.264e-07,***,Concentration of LDL Particles
ApoB,"0.409 [0.295,0.522]",3.270e-07,***,Apolipoprotein B
S-VLDL-FC%,"0.407 [0.293,0.520]",4.817e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Phosphoglyc,"0.405 [0.289,0.522]",2.159e-06,***,Phosphoglycerides
S-VLDL-FC,"0.405 [0.289,0.520]",1.327e-06,***,Free Cholesterol in Small VLDL
S-VLDL-PL%,"0.401 [0.285,0.517]",2.657e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-L,"0.397 [0.287,0.507]",3.507e-07,***,Total-Lipids in Lipoprotein Particles
XS-VLDL-C,"0.395 [0.275,0.515]",2.254e-05,***,Cholesterol in Very Small VLDL
PC,"0.395 [0.276,0.513]",1.739e-05,***,Phosphatidylcholines
M-LDL-P,"0.394 [0.281,0.507]",1.828e-06,***,Concentration of Medium LDL Particles
S-VLDL-C%,"0.393 [0.281,0.505]",1.301e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-L,"0.393 [0.281,0.506]",1.595e-06,***,Total-Lipids in Small LDL
S-VLDL-C,"0.389 [0.273,0.506]",1.300e-05,***,Cholesterol in Small VLDL
ApoA1,"0.388 [0.262,0.513]",3.495e-04,***,Apolipoprotein A1
HDL-CE,"0.385 [0.252,0.519]",0.003,**,Cholesteryl Esters in HDL
VLDL-CE,"0.385 [0.269,0.500]",1.340e-05,***,Cholesteryl Esters in VLDL
HDL-C,"0.383 [0.249,0.517]",0.004,**,HDL Cholesterol
XL-VLDL-CE%,"0.382 [0.258,0.505]",3.092e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,"0.382 [0.269,0.494]",6.794e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE,"0.376 [0.259,0.494]",8.167e-05,***,Cholesteryl Esters in Small VLDL
S-LDL-CE%,"0.376 [0.261,0.491]",3.327e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,"0.375 [0.254,0.496]",2.695e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
