Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-P,"0.452 [0.313,0.592]",4.699e-05,***,Concentration of Very Large HDL Particles
XL-HDL-CE,"0.436 [0.296,0.576]",2.239e-04,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"0.430 [0.292,0.569]",2.418e-04,***,Cholesterol in Very Large HDL
IDL-C,"0.401 [0.297,0.504]",8.012e-09,***,Cholesterol in IDL
IDL-CE,"0.400 [0.296,0.504]",1.323e-08,***,Cholesteryl Esters in IDL
IDL-FC,"0.393 [0.287,0.498]",6.723e-08,***,Free Cholesterol in IDL
XL-HDL-L,"0.391 [0.253,0.528]",0.006,**,Total-Lipids in Very Large HDL
L-HDL-P,"0.385 [0.245,0.526]",0.018,*,Concentration of Large HDL Particles
IDL-L,"0.385 [0.282,0.488]",5.995e-08,***,Total-Lipids in IDL
Total-CE,"0.380 [0.278,0.481]",5.280e-08,***,Total-Esterified Cholesterol
L-HDL-FC,"0.379 [0.240,0.518]",0.022,*,Free Cholesterol in Large HDL
Total-C,"0.377 [0.276,0.478]",5.669e-08,***,Total-Cholesterol
IDL-PL,"0.370 [0.264,0.477]",2.162e-06,***,Phospholipids in IDL
L-LDL-FC,"0.368 [0.265,0.472]",7.430e-07,***,Free Cholesterol in Large LDL
L-HDL-C,"0.365 [0.230,0.501]",0.029,*,Cholesterol in Large HDL
Total-FC,"0.365 [0.263,0.467]",5.752e-07,***,Total-Free Cholesterol
XL-HDL-FC,"0.364 [0.234,0.495]",0.009,**,Free Cholesterol in Very Large HDL
L-HDL-CE,"0.363 [0.226,0.499]",0.041,*,Cholesteryl Esters in Large HDL
XS-VLDL-CE,"0.357 [0.247,0.466]",3.765e-05,***,Cholesteryl Esters in Very Small VLDL
L-LDL-C%,"0.353 [0.253,0.453]",9.791e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,"0.352 [0.243,0.461]",5.459e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,"0.350 [0.250,0.450]",1.363e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-FC,"0.350 [0.224,0.475]",0.012,*,Free Cholesterol in HDL
LDL-FC,"0.348 [0.246,0.451]",6.472e-06,***,Free Cholesterol in LDL
L-LDL-C,"0.345 [0.243,0.446]",6.678e-06,***,Cholesterol in Large LDL
Clinical LDL-C,"0.343 [0.243,0.443]",4.160e-06,***,Clinical LDL Cholesterol
Non-HDL-C,"0.340 [0.240,0.440]",6.602e-06,***,Total-Cholesterol Minus HDL-C
L-LDL-PL,"0.338 [0.234,0.441]",3.289e-05,***,Phospholipids in Large LDL
Remnant-C,"0.337 [0.236,0.439]",1.721e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-L,"0.336 [0.235,0.438]",1.748e-05,***,Total-Lipids in Large LDL
XS-VLDL-C%,"0.336 [0.237,0.435]",7.474e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-P,"0.333 [0.227,0.440]",1.904e-04,***,Concentration of IDL Particles
M-LDL-C%,"0.333 [0.234,0.433]",1.127e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C,"0.333 [0.224,0.442]",4.289e-04,***,Cholesterol in Very Small VLDL
L-LDL-CE,"0.332 [0.230,0.434]",4.026e-05,***,Cholesteryl Esters in Large LDL
M-VLDL-CE,"0.332 [0.227,0.437]",1.380e-04,***,Cholesteryl Esters in Medium VLDL
IDL-C%,"0.331 [0.234,0.429]",6.362e-06,***,Cholesterol to Total-Lipids in IDL percentage
LDL-C,"0.330 [0.229,0.430]",3.302e-05,***,LDL Cholesterol
M-VLDL-PL%,"0.328 [0.227,0.429]",3.978e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-PL,"0.328 [0.224,0.431]",1.494e-04,***,Total-Phospholipids in Lipoprotein Particles
SM,"0.327 [0.219,0.436]",7.773e-04,***,Sphingomyelins
DHA,"0.325 [0.217,0.432]",6.966e-04,***,Docosahexaenoic Acid
PC,"0.321 [0.213,0.428]",0.001,**,Phosphatidylcholines
LDL-L,"0.319 [0.219,0.420]",1.126e-04,***,Total-Lipids in LDL
LDL-CE,"0.318 [0.217,0.419]",1.718e-04,***,Cholesteryl Esters in LDL
LDL-PL,"0.316 [0.214,0.419]",3.435e-04,***,Phospholipids in LDL
IDL-CE%,"0.316 [0.217,0.414]",7.855e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-C,"0.315 [0.210,0.419]",8.327e-04,***,Cholesterol in Medium VLDL
S-HDL-FC%,"0.313 [0.201,0.426]",0.010,**,Free Cholesterol to Total-Lipids in Small HDL percentage
Cholines,"0.311 [0.204,0.417]",0.002,**,Total-Cholines
M-LDL-FC,"0.310 [0.207,0.414]",8.629e-04,***,Free Cholesterol in Medium LDL
Total-L,"0.309 [0.210,0.409]",2.801e-04,***,Total-Lipids in Lipoprotein Particles
M-VLDL-FC%,"0.307 [0.206,0.408]",5.971e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA,"0.306 [0.203,0.409]",0.001,**,Polyunsaturated Fatty Acids
S-VLDL-FC%,"0.305 [0.203,0.408]",0.001,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
ApoB,"0.305 [0.202,0.408]",0.001,**,Apolipoprotein B
S-VLDL-PL%,"0.303 [0.197,0.408]",0.004,**,Phospholipids to Total-Lipids in Small VLDL percentage
LA,"0.302 [0.201,0.403]",0.001,**,Linoleic Acid
L-LDL-FC%,"0.302 [0.200,0.404]",0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-FC,"0.297 [0.194,0.401]",0.004,**,Free Cholesterol in Small LDL
L-HDL-FC%,"0.297 [0.204,0.390]",7.309e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LDL-P,"0.293 [0.188,0.397]",0.008,**,Concentration of LDL Particles
S-LDL-C,"0.291 [0.188,0.394]",0.007,**,Cholesterol in Small LDL
M-LDL-C,"0.290 [0.187,0.392]",0.007,**,Cholesterol in Medium LDL
M-VLDL-C%,"0.289 [0.190,0.389]",0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-P,"0.288 [0.183,0.392]",0.016,*,Concentration of Large LDL Particles
M-LDL-P,"0.284 [0.181,0.387]",0.017,*,Concentration of Medium LDL Particles
S-LDL-L,"0.281 [0.178,0.383]",0.019,*,Total-Lipids in Small LDL
S-LDL-PL,"0.281 [0.177,0.384]",0.023,*,Phospholipids in Small LDL
Phosphoglyc,"0.280 [0.174,0.386]",0.049,*,Phosphoglycerides
Omega-6,"0.280 [0.178,0.383]",0.018,*,Omega-6 Fatty Acids
M-LDL-L,"0.278 [0.176,0.381]",0.023,*,Total-Lipids in Medium LDL
S-LDL-CE,"0.277 [0.174,0.380]",0.030,*,Cholesteryl Esters in Small LDL
M-LDL-CE,"0.274 [0.172,0.377]",0.038,*,Cholesteryl Esters in Medium LDL
M-VLDL-CE%,"0.274 [0.177,0.370]",0.006,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-C%,"0.268 [0.167,0.369]",0.046,*,Cholesterol to Total-Lipids in Small LDL percentage
