Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA,"0.734 [0.686,0.783]",3.854e-189,***,Docosahexaenoic Acid
Omega-3,"0.733 [0.686,0.781]",4.484e-192,***,Omega-3 Fatty Acids
Omega-3%,"0.694 [0.647,0.741]",7.867e-181,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-P,"0.582 [0.534,0.631]",7.981e-118,***,Concentration of Very Small VLDL Particles
XS-VLDL-L,"0.574 [0.526,0.622]",5.878e-116,***,Total-Lipids in Very Small VLDL
XS-VLDL-FC,"0.570 [0.522,0.619]",1.189e-111,***,Free Cholesterol in Very Small VLDL
XS-VLDL-C,"0.567 [0.518,0.616]",1.254e-108,***,Cholesterol in Very Small VLDL
XS-VLDL-CE,"0.559 [0.510,0.609]",2.317e-103,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-PL,"0.552 [0.504,0.600]",2.170e-106,***,Phospholipids in Very Small VLDL
S-VLDL-CE,"0.549 [0.501,0.597]",4.128e-106,***,Cholesteryl Esters in Small VLDL
S-VLDL-C,"0.542 [0.495,0.590]",3.787e-105,***,Cholesterol in Small VLDL
IDL-PL,"0.538 [0.490,0.586]",6.661e-101,***,Phospholipids in IDL
DHA%,"0.525 [0.480,0.571]",3.519e-108,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-VLDL-FC,"0.521 [0.474,0.568]",8.910e-99,***,Free Cholesterol in Small VLDL
ApoB,"0.520 [0.474,0.567]",4.110e-102,***,Apolipoprotein B
Remnant-C,"0.519 [0.473,0.565]",8.670e-103,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-L,"0.519 [0.472,0.566]",1.971e-98,***,Total-Lipids in IDL
S-VLDL-PL,"0.516 [0.469,0.563]",1.930e-96,***,Phospholipids in Small VLDL
VLDL-CE,"0.516 [0.469,0.563]",5.037e-97,***,Cholesteryl Esters in VLDL
IDL-P,"0.514 [0.466,0.562]",2.676e-92,***,Concentration of IDL Particles
Non-HDL-C,"0.511 [0.465,0.556]",2.329e-101,***,Total-Cholesterol Minus HDL-C
L-LDL-L,"0.505 [0.459,0.551]",8.243e-98,***,Total-Lipids in Large LDL
L-LDL-P,"0.505 [0.458,0.551]",4.629e-94,***,Concentration of Large LDL Particles
LDL-P,"0.504 [0.457,0.550]",2.335e-94,***,Concentration of LDL Particles
LDL-PL,"0.502 [0.455,0.548]",8.872e-95,***,Phospholipids in LDL
