Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL,"1.010 [1.007,1.014]",0.000e+00,***,Phospholipids in IDL
Total-FC,"0.984 [0.981,0.987]",0.000e+00,***,Total-Free Cholesterol
IDL-L,"0.980 [0.977,0.983]",0.000e+00,***,Total-Lipids in IDL
Remnant-C,"0.977 [0.973,0.980]",0.000e+00,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-CE,"0.970 [0.966,0.974]",0.000e+00,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-C,"0.970 [0.966,0.974]",0.000e+00,***,Cholesterol in Very Small VLDL
ApoB,"0.963 [0.960,0.967]",0.000e+00,***,Apolipoprotein B
IDL-P,"0.963 [0.959,0.967]",0.000e+00,***,Concentration of IDL Particles
Non-HDL-C,"0.957 [0.954,0.960]",0.000e+00,***,Total-Cholesterol Minus HDL-C
IDL-CE,"0.956 [0.952,0.959]",0.000e+00,***,Cholesteryl Esters in IDL
LDL-P,"0.953 [0.950,0.957]",0.000e+00,***,Concentration of LDL Particles
Total-C,"0.953 [0.949,0.956]",0.000e+00,***,Total-Cholesterol
IDL-C,"0.951 [0.947,0.955]",0.000e+00,***,Cholesterol in IDL
L-LDL-PL,"0.948 [0.945,0.952]",0.000e+00,***,Phospholipids in Large LDL
Total-CE,"0.944 [0.941,0.948]",0.000e+00,***,Total-Esterified Cholesterol
XS-VLDL-FC,"0.943 [0.939,0.948]",0.000e+00,***,Free Cholesterol in Very Small VLDL
IDL-FC,"0.943 [0.939,0.947]",0.000e+00,***,Free Cholesterol in IDL
LDL-PL,"0.942 [0.938,0.945]",0.000e+00,***,Phospholipids in LDL
M-VLDL-C,"0.941 [0.937,0.945]",0.000e+00,***,Cholesterol in Medium VLDL
VLDL-CE,"0.941 [0.937,0.945]",0.000e+00,***,Cholesteryl Esters in VLDL
L-LDL-P,"0.940 [0.937,0.944]",0.000e+00,***,Concentration of Large LDL Particles
XS-VLDL-P,"0.939 [0.935,0.943]",0.000e+00,***,Concentration of Very Small VLDL Particles
L-LDL-L,"0.937 [0.934,0.941]",0.000e+00,***,Total-Lipids in Large LDL
