Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"4.036 [3.885,4.187]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"3.245 [3.084,3.406]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"3.100 [2.948,3.252]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"2.780 [2.593,2.967]",6.242e-180,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-CE,"2.765 [2.613,2.918]",2.375e-268,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-FC,"2.765 [2.612,2.917]",3.719e-270,***,Free Cholesterol in Large VLDL
L-VLDL-C,"2.704 [2.551,2.857]",9.568e-256,***,Cholesterol in Large VLDL
M-LDL-PL,"2.700 [2.551,2.848]",5.958e-271,***,Phospholipids in Medium LDL
M-LDL-CE,"2.696 [2.549,2.843]",1.132e-275,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"2.670 [2.523,2.817]",7.656e-270,***,Total-Lipids in Medium LDL
XL-VLDL-C,"2.666 [2.514,2.818]",3.683e-252,***,Cholesterol in Very Large VLDL
S-HDL-P,"2.658 [2.508,2.809]",7.490e-255,***,Concentration of Small HDL Particles
L-VLDL-PL,"2.651 [2.499,2.803]",1.731e-248,***,Phospholipids in Large VLDL
S-VLDL-L,"2.614 [2.463,2.765]",1.040e-244,***,Total-Lipids in Small VLDL
S-HDL-TG,"2.610 [2.455,2.764]",1.100e-233,***,Triglycerides in Small HDL
L-VLDL-L,"2.601 [2.449,2.753]",1.609e-240,***,Total-Lipids in Large VLDL
M-LDL-C,"2.587 [2.439,2.734]",6.223e-253,***,Cholesterol in Medium LDL
VLDL-L,"2.579 [2.429,2.729]",1.065e-240,***,Total-Lipids in VLDL
S-VLDL-P,"2.560 [2.410,2.711]",1.705e-236,***,Concentration of Small VLDL Particles
VLDL-size,"2.552 [2.393,2.710]",1.632e-211,***,Average Diameter for VLDL Particles
S-LDL-CE,"2.550 [2.403,2.698]",1.686e-246,***,Cholesteryl Esters in Small LDL
VLDL-PL,"2.549 [2.399,2.699]",2.097e-236,***,Phospholipids in VLDL
VLDL-FC,"2.531 [2.381,2.682]",3.679e-232,***,Free Cholesterol in VLDL
L-VLDL-P,"2.530 [2.381,2.680]",1.083e-234,***,Concentration of Large VLDL Particles
L-VLDL-CE,"2.528 [2.375,2.681]",7.898e-223,***,Cholesteryl Esters in Large VLDL
M-VLDL-TG,"2.513 [2.363,2.662]",9.129e-232,***,Triglycerides in Medium VLDL
MUFA,"2.513 [2.370,2.656]",1.136e-252,***,Monounsaturated Fatty Acids
S-VLDL-PL,"2.510 [2.360,2.661]",2.077e-226,***,Phospholipids in Small VLDL
XL-VLDL-L,"2.503 [2.352,2.654]",1.689e-225,***,Total-Lipids in Very Large VLDL
S-VLDL-CE,"2.497 [2.344,2.651]",7.637e-216,***,Cholesteryl Esters in Small VLDL
MUFA%,"2.495 [2.344,2.646]",1.833e-224,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-L,"2.490 [2.341,2.639]",3.910e-229,***,Total-Lipids in Medium VLDL
XL-VLDL-P,"2.482 [2.332,2.631]",2.272e-225,***,Concentration of Very Large VLDL Particles
M-LDL-TG,"2.471 [2.328,2.614]",6.659e-244,***,Triglycerides in Medium LDL
XL-VLDL-PL,"2.452 [2.302,2.602]",4.123e-218,***,Phospholipids in Very Large VLDL
S-LDL-L,"2.443 [2.296,2.591]",8.650e-226,***,Total-Lipids in Small LDL
XL-VLDL-FC,"2.443 [2.293,2.593]",2.340e-216,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"2.438 [2.287,2.589]",5.319e-214,***,Triglycerides in VLDL
XL-HDL-C%,"2.435 [2.295,2.574]",1.107e-249,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-C,"2.433 [2.285,2.580]",3.411e-222,***,Cholesterol in Small LDL
M-VLDL-P,"2.432 [2.282,2.582]",4.580e-216,***,Concentration of Medium VLDL Particles
S-VLDL-C,"2.431 [2.279,2.583]",4.427e-208,***,Cholesterol in Small VLDL
LDL-TG,"2.418 [2.273,2.563]",2.001e-228,***,Triglycerides in LDL
Total-TG,"2.409 [2.260,2.558]",2.068e-213,***,Total-Triglycerides
VLDL-P,"2.406 [2.256,2.557]",3.733e-209,***,Concentration of VLDL Particles
S-HDL-L,"2.405 [2.255,2.556]",7.569e-210,***,Total-Lipids in Small HDL
L-LDL-TG,"2.397 [2.250,2.543]",2.777e-219,***,Triglycerides in Large LDL
S-HDL-C,"2.382 [2.232,2.532]",3.312e-206,***,Cholesterol in Small HDL
S-HDL-CE,"2.374 [2.223,2.525]",6.431e-203,***,Cholesteryl Esters in Small HDL
Lactate,"2.374 [2.222,2.526]",3.682e-199,***,Lactate
M-LDL-P,"2.373 [2.225,2.521]",6.575e-211,***,Concentration of Medium LDL Particles
TG/PG,"2.350 [2.195,2.505]",3.274e-188,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-PL,"2.341 [2.191,2.490]",4.000e-200,***,Phospholipids in Medium VLDL
L-VLDL-TG,"2.340 [2.192,2.489]",2.198e-202,***,Triglycerides in Large VLDL
XL-VLDL-TG,"2.310 [2.161,2.459]",8.982e-197,***,Triglycerides in Very Large VLDL
