Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.027 [0.025,0.029]",3.986e-96,***,Creatinine
Gly,"0.022 [0.019,0.025]",3.636e-37,***,Glycine
XL-HDL-FC,"0.021 [0.018,0.024]",3.859e-39,***,Free Cholesterol in Very Large HDL
Leu,"0.017 [0.015,0.020]",2.085e-41,***,Leucine
XL-HDL-PL,"0.016 [0.013,0.019]",1.303e-18,***,Phospholipids in Very Large HDL
Gln,"0.016 [0.014,0.018]",2.375e-37,***,Glutamine
Total-BCAA,"0.015 [0.013,0.017]",3.022e-29,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-L,"0.015 [0.012,0.018]",2.318e-15,***,Total-Lipids in Very Large HDL
Val,"0.014 [0.012,0.017]",1.105e-25,***,Valine
Acetate,"0.014 [0.012,0.016]",1.502e-30,***,Acetate
XL-HDL-P,"0.013 [0.010,0.016]",2.736e-11,***,Concentration of Very Large HDL Particles
S-LDL-PL%,"0.013 [0.010,0.015]",7.711e-21,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-C,"0.013 [0.010,0.016]",5.129e-10,***,Cholesterol in Very Large HDL
XL-HDL-PL%,"0.012 [0.010,0.014]",5.072e-22,***,Phospholipids to Total-Lipids in Very Large HDL percentage
SFA%,"0.010 [0.008,0.012]",1.260e-15,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.010 [0.008,0.013]",1.956e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
His,"0.010 [0.008,0.012]",2.667e-12,***,Histidine
XL-HDL-CE,"0.010 [0.006,0.013]",5.460e-04,***,Cholesteryl Esters in Very Large HDL
PUFA/MUFA,"0.009 [0.007,0.012]",1.147e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,"0.009 [0.007,0.012]",1.608e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,"0.009 [0.007,0.011]",2.163e-09,***,Isoleucine
M-HDL-TG%,"0.009 [0.006,0.011]",2.194e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
Albumin,"0.008 [0.006,0.011]",1.528e-07,***,Albumin
XXL-VLDL-TG%,"0.008 [0.006,0.011]",3.865e-06,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-size,"0.008 [0.005,0.011]",0.015,*,Average Diameter for HDL Particles
L-HDL-FC%,"0.008 [0.006,0.010]",4.685e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,"0.007 [0.005,0.009]",5.236e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,"0.007 [0.005,0.009]",3.815e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"0.007 [0.004,0.009]",0.010,*,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-C%,"0.006 [0.004,0.009]",0.003,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-PL,"-0.006 [-0.009,-0.004]",0.038,*,Phospholipids in VLDL
S-HDL-C%,"-0.006 [-0.008,-0.004]",0.017,*,Cholesterol to Total-Lipids in Small HDL percentage
