Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-C%,"1.101 [1.086,1.116]",4.411e-40,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,"1.100 [1.086,1.115]",3.189e-42,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,"1.099 [1.085,1.113]",4.510e-42,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,"1.096 [1.082,1.111]",2.538e-37,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE,"1.096 [1.081,1.111]",3.466e-34,***,Cholesteryl Esters in IDL
IDL-C,"1.095 [1.080,1.110]",1.113e-33,***,Cholesterol in IDL
XS-VLDL-CE%,"1.092 [1.078,1.106]",1.076e-34,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,"1.090 [1.076,1.104]",1.664e-33,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,"1.089 [1.075,1.104]",5.040e-31,***,Total-Esterified Cholesterol
XS-VLDL-C%,"1.089 [1.075,1.103]",7.284e-33,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,"1.089 [1.073,1.104]",1.128e-26,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-FC,"1.088 [1.073,1.103]",4.313e-28,***,Free Cholesterol in IDL
IDL-L,"1.087 [1.072,1.102]",3.734e-28,***,Total-Lipids in IDL
Total-C,"1.087 [1.072,1.101]",1.508e-29,***,Total-Cholesterol
L-LDL-FC,"1.086 [1.072,1.101]",2.407e-28,***,Free Cholesterol in Large LDL
Total-P,"1.085 [1.070,1.101]",1.189e-23,***,Total-Concentration of Lipoprotein Particles
HDL-C,"1.085 [1.068,1.102]",8.465e-19,***,HDL Cholesterol
HDL-CE,"1.084 [1.067,1.101]",1.717e-18,***,Cholesteryl Esters in HDL
LDL-FC,"1.082 [1.068,1.097]",4.670e-26,***,Free Cholesterol in LDL
Clinical LDL-C,"1.081 [1.067,1.096]",2.080e-26,***,Clinical LDL Cholesterol
L-LDL-FC%,"1.081 [1.067,1.096]",2.101e-25,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,"1.081 [1.067,1.096]",5.369e-25,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-PL,"1.080 [1.066,1.095]",3.352e-24,***,Phospholipids in Large LDL
HDL-P,"1.080 [1.065,1.096]",4.427e-20,***,Concentration of HDL Particles
HDL-FC,"1.080 [1.062,1.098]",7.669e-15,***,Free Cholesterol in HDL
L-LDL-C,"1.079 [1.065,1.094]",1.746e-24,***,Cholesterol in Large LDL
Total-FC,"1.079 [1.064,1.093]",1.592e-23,***,Total-Free Cholesterol
PC,"1.077 [1.062,1.092]",3.617e-20,***,Phosphatidylcholines
IDL-P,"1.077 [1.062,1.092]",1.846e-20,***,Concentration of IDL Particles
IDL-PL,"1.077 [1.062,1.092]",2.389e-20,***,Phospholipids in IDL
L-LDL-L,"1.077 [1.063,1.091]",6.469e-23,***,Total-Lipids in Large LDL
S-VLDL-PL%,"1.077 [1.062,1.092]",3.852e-21,***,Phospholipids to Total-Lipids in Small VLDL percentage
ApoA1,"1.076 [1.060,1.092]",6.728e-17,***,Apolipoprotein A1
XS-VLDL-CE,"1.076 [1.060,1.091]",2.824e-18,***,Cholesteryl Esters in Very Small VLDL
L-LDL-CE,"1.075 [1.061,1.090]",1.075e-21,***,Cholesteryl Esters in Large LDL
Non-HDL-C,"1.075 [1.061,1.089]",6.239e-22,***,Total-Cholesterol Minus HDL-C
LDL-C,"1.075 [1.061,1.089]",8.496e-22,***,LDL Cholesterol
SM,"1.075 [1.060,1.090]",2.897e-18,***,Sphingomyelins
M-LDL-FC,"1.074 [1.060,1.089]",1.002e-20,***,Free Cholesterol in Medium LDL
Cholines,"1.074 [1.059,1.089]",1.292e-18,***,Total-Cholines
HDL-L,"1.073 [1.057,1.090]",9.622e-15,***,Total-Lipids in HDL
Total-PL,"1.072 [1.058,1.087]",6.669e-19,***,Total-Phospholipids in Lipoprotein Particles
LDL-PL,"1.071 [1.057,1.085]",8.262e-19,***,Phospholipids in LDL
LDL-L,"1.071 [1.057,1.085]",1.742e-19,***,Total-Lipids in LDL
Remnant-C,"1.071 [1.057,1.085]",6.496e-19,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-FC,"1.071 [1.055,1.087]",5.432e-13,***,Free Cholesterol in Medium HDL
S-HDL-C,"1.070 [1.056,1.085]",1.117e-17,***,Cholesterol in Small HDL
LDL-CE,"1.070 [1.056,1.084]",8.804e-19,***,Cholesteryl Esters in LDL
M-VLDL-CE,"1.070 [1.056,1.085]",3.607e-17,***,Cholesteryl Esters in Medium VLDL
M-HDL-C,"1.070 [1.054,1.086]",1.009e-13,***,Cholesterol in Medium HDL
S-HDL-CE,"1.070 [1.055,1.084]",3.281e-17,***,Cholesteryl Esters in Small HDL
S-VLDL-C%,"1.069 [1.056,1.084]",3.439e-18,***,Cholesterol to Total-Lipids in Small VLDL percentage
