Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"0.102 [0.077,0.128]",1.090e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,"0.102 [0.074,0.130]",2.082e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,"0.092 [0.063,0.122]",1.163e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"0.091 [0.065,0.118]",3.153e-06,***,Phospholipids to Total-Lipids in IDL percentage
Acetone,"0.088 [0.063,0.114]",5.086e-06,***,Acetone
S-HDL-FC%,"0.088 [0.059,0.117]",4.923e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
DHA%,"0.084 [0.058,0.110]",4.692e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-CE%,"0.082 [0.057,0.107]",1.916e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C%,"0.082 [0.056,0.108]",1.702e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"0.077 [0.052,0.103]",4.784e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,"0.070 [0.045,0.095]",0.013,*,Free Cholesterol to Total-Lipids in Small LDL percentage
Glu,"-0.069 [-0.095,-0.043]",0.036,*,Glucose
Ala,"-0.070 [-0.097,-0.044]",0.041,*,Alanine
S-HDL-CE%,"-0.071 [-0.097,-0.045]",0.027,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-TG%,"-0.073 [-0.099,-0.046]",0.013,*,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,"-0.076 [-0.102,-0.050]",0.003,**,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,"-0.082 [-0.109,-0.056]",2.881e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"-0.085 [-0.113,-0.057]",9.140e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,"-0.085 [-0.116,-0.054]",0.015,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,"-0.088 [-0.116,-0.061]",8.448e-05,***,Triglycerides to Phosphoglycerides ratio
Acetoacetate,"-0.092 [-0.119,-0.065]",3.547e-06,***,Acetoacetate
Sc-ala,"-0.099 [-0.126,-0.073]",5.981e-08,***,Spectrometer-corrected alanine
M-LDL-CE%,"-0.101 [-0.128,-0.074]",3.523e-08,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
HDL-FC,"-0.103 [-0.136,-0.071]",1.088e-04,***,Free Cholesterol in HDL
DHA,"-0.105 [-0.133,-0.078]",1.986e-08,***,Docosahexaenoic Acid
XS-VLDL-FC,"-0.109 [-0.137,-0.082]",2.643e-09,***,Free Cholesterol in Very Small VLDL
XS-VLDL-L,"-0.110 [-0.138,-0.083]",7.822e-10,***,Total-Lipids in Very Small VLDL
IDL-C,"-0.112 [-0.139,-0.085]",1.019e-10,***,Cholesterol in IDL
XS-VLDL-P,"-0.113 [-0.141,-0.086]",1.991e-10,***,Concentration of Very Small VLDL Particles
IDL-CE,"-0.115 [-0.142,-0.088]",2.093e-11,***,Cholesteryl Esters in IDL
IDL-FC,"-0.115 [-0.143,-0.088]",2.734e-11,***,Free Cholesterol in IDL
XXL-VLDL-TG,"-0.117 [-0.143,-0.092]",1.131e-13,***,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-P,"-0.119 [-0.147,-0.092]",3.563e-12,***,Concentration of IDL Particles
HDL-TG,"-0.119 [-0.146,-0.093]",4.950e-13,***,Triglycerides in HDL
XS-VLDL-PL,"-0.121 [-0.149,-0.094]",1.498e-12,***,Phospholipids in Very Small VLDL
IDL-L,"-0.123 [-0.150,-0.097]",4.907e-14,***,Total-Lipids in IDL
HDL-C,"-0.124 [-0.155,-0.092]",1.813e-09,***,HDL Cholesterol
IDL-PL,"-0.124 [-0.152,-0.097]",1.773e-13,***,Phospholipids in IDL
M-VLDL-CE,"-0.126 [-0.153,-0.099]",9.263e-15,***,Cholesteryl Esters in Medium VLDL
HDL-CE,"-0.128 [-0.159,-0.097]",1.799e-10,***,Cholesteryl Esters in HDL
L-LDL-CE%,"-0.131 [-0.157,-0.104]",1.061e-16,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-FC%,"-0.131 [-0.161,-0.102]",5.452e-13,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-TG,"-0.133 [-0.160,-0.106]",1.666e-16,***,Triglycerides in Medium HDL
S-LDL-C%,"-0.139 [-0.165,-0.112]",1.900e-19,***,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-P,"-0.141 [-0.167,-0.116]",1.591e-21,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"-0.142 [-0.168,-0.116]",5.427e-21,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-HDL-FC%,"-0.145 [-0.173,-0.116]",1.680e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
HDL-L,"-0.146 [-0.175,-0.116]",3.561e-16,***,Total-Lipids in HDL
Omega-3,"-0.146 [-0.174,-0.119]",3.513e-20,***,Omega-3 Fatty Acids
XS-VLDL-TG%,"-0.148 [-0.174,-0.121]",5.298e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Remnant-C,"-0.151 [-0.177,-0.124]",8.032e-24,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-PL,"-0.152 [-0.181,-0.122]",3.114e-18,***,Phospholipids in HDL
M-VLDL-C,"-0.155 [-0.182,-0.128]",1.772e-24,***,Cholesterol in Medium VLDL
XXL-VLDL-PL,"-0.157 [-0.183,-0.131]",8.336e-27,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"-0.162 [-0.188,-0.135]",1.733e-27,***,Triglycerides in Very Large VLDL
VLDL-CE,"-0.164 [-0.191,-0.137]",1.246e-27,***,Cholesteryl Esters in VLDL
XXL-VLDL-FC,"-0.165 [-0.191,-0.139]",6.817e-30,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-FC,"-0.165 [-0.192,-0.139]",1.411e-28,***,Free Cholesterol in Large LDL
L-HDL-PL%,"-0.170 [-0.195,-0.144]",1.058e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-P,"-0.170 [-0.196,-0.143]",8.586e-31,***,Concentration of Small LDL Particles
L-VLDL-TG,"-0.172 [-0.198,-0.145]",1.116e-31,***,Triglycerides in Large VLDL
XL-VLDL-PL,"-0.173 [-0.200,-0.146]",2.229e-31,***,Phospholipids in Very Large VLDL
ApoB,"-0.175 [-0.202,-0.149]",3.085e-33,***,Apolipoprotein B
S-LDL-FC,"-0.175 [-0.202,-0.149]",3.244e-33,***,Free Cholesterol in Small LDL
XL-VLDL-FC,"-0.176 [-0.203,-0.149]",1.038e-32,***,Free Cholesterol in Very Large VLDL
XS-VLDL-TG,"-0.177 [-0.203,-0.150]",1.237e-33,***,Triglycerides in Very Small VLDL
XL-VLDL-L,"-0.178 [-0.205,-0.151]",3.966e-33,***,Total-Lipids in Very Large VLDL
LDL-FC,"-0.179 [-0.205,-0.152]",7.408e-35,***,Free Cholesterol in LDL
XL-VLDL-P,"-0.179 [-0.206,-0.152]",3.420e-34,***,Concentration of Very Large VLDL Particles
Non-HDL-C,"-0.179 [-0.205,-0.153]",4.446e-36,***,Total-Cholesterol Minus HDL-C
VLDL-C,"-0.179 [-0.206,-0.153]",5.104e-34,***,VLDL Cholesterol
L-VLDL-PL%,"-0.180 [-0.213,-0.147]",8.480e-21,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-C,"-0.182 [-0.209,-0.156]",1.256e-36,***,Cholesterol in Chylomicrons and Extremely Large VLDL
Clinical LDL-C,"-0.182 [-0.208,-0.156]",1.359e-37,***,Clinical LDL Cholesterol
IDL-TG,"-0.182 [-0.209,-0.156]",4.067e-36,***,Triglycerides in IDL
VLDL-TG,"-0.185 [-0.212,-0.158]",2.779e-36,***,Triglycerides in VLDL
Total-FC,"-0.187 [-0.213,-0.160]",3.339e-38,***,Total-Free Cholesterol
S-LDL-TG,"-0.188 [-0.213,-0.162]",2.442e-42,***,Triglycerides in Small LDL
S-LDL-PL,"-0.188 [-0.215,-0.162]",3.194e-39,***,Phospholipids in Small LDL
M-VLDL-FC,"-0.189 [-0.215,-0.162]",5.352e-38,***,Free Cholesterol in Medium VLDL
L-VLDL-P,"-0.189 [-0.216,-0.162]",1.472e-38,***,Concentration of Large VLDL Particles
Total-TG,"-0.189 [-0.216,-0.163]",5.337e-39,***,Total-Triglycerides
L-LDL-P,"-0.191 [-0.217,-0.164]",2.942e-39,***,Concentration of Large LDL Particles
L-VLDL-L,"-0.191 [-0.218,-0.164]",2.953e-38,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,"-0.192 [-0.218,-0.166]",9.007e-41,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-size,"-0.192 [-0.221,-0.164]",3.094e-35,***,Average Diameter for VLDL Particles
L-VLDL-CE,"-0.193 [-0.220,-0.166]",2.832e-38,***,Cholesteryl Esters in Large VLDL
XL-HDL-CE%,"-0.194 [-0.217,-0.171]",1.713e-53,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-C,"-0.194 [-0.220,-0.168]",2.652e-42,***,Total-Cholesterol
L-VLDL-PL,"-0.194 [-0.222,-0.167]",1.913e-39,***,Phospholipids in Large VLDL
VLDL-P,"-0.195 [-0.222,-0.168]",8.361e-41,***,Concentration of VLDL Particles
L-LDL-C,"-0.195 [-0.221,-0.169]",6.646e-43,***,Cholesterol in Large LDL
LDL-P,"-0.195 [-0.222,-0.169]",8.683e-42,***,Concentration of LDL Particles
VLDL-L,"-0.196 [-0.223,-0.169]",4.332e-41,***,Total-Lipids in VLDL
M-LDL-P,"-0.199 [-0.225,-0.172]",4.473e-44,***,Concentration of Medium LDL Particles
M-VLDL-PL,"-0.199 [-0.226,-0.173]",2.344e-43,***,Phospholipids in Medium VLDL
S-VLDL-CE,"-0.201 [-0.228,-0.173]",2.540e-41,***,Cholesteryl Esters in Small VLDL
Pyruvate,"-0.201 [-0.227,-0.175]",7.959e-46,***,Pyruvate
M-HDL-FC,"-0.201 [-0.231,-0.170]",8.092e-33,***,Free Cholesterol in Medium HDL
VLDL-PL,"-0.201 [-0.228,-0.174]",8.052e-44,***,Phospholipids in VLDL
Total-CE,"-0.201 [-0.228,-0.175]",3.435e-45,***,Total-Esterified Cholesterol
XL-VLDL-C,"-0.202 [-0.229,-0.175]",8.366e-43,***,Cholesterol in Very Large VLDL
VLDL-FC,"-0.203 [-0.229,-0.176]",2.579e-44,***,Free Cholesterol in VLDL
S-VLDL-TG,"-0.203 [-0.229,-0.176]",8.215e-45,***,Triglycerides in Small VLDL
S-VLDL-C,"-0.203 [-0.230,-0.176]",2.596e-43,***,Cholesterol in Small VLDL
L-LDL-L,"-0.204 [-0.230,-0.178]",2.324e-47,***,Total-Lipids in Large LDL
XXL-VLDL-PL%,"-0.204 [-0.235,-0.173]",7.106e-33,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C,"-0.205 [-0.232,-0.178]",1.228e-43,***,Cholesterol in Large VLDL
M-HDL-C,"-0.208 [-0.237,-0.178]",2.737e-38,***,Cholesterol in Medium HDL
S-VLDL-FC,"-0.208 [-0.235,-0.181]",1.306e-46,***,Free Cholesterol in Small VLDL
LDL-C,"-0.209 [-0.235,-0.183]",2.596e-50,***,LDL Cholesterol
ApoA1,"-0.209 [-0.238,-0.179]",6.623e-39,***,Apolipoprotein A1
M-VLDL-L,"-0.209 [-0.235,-0.182]",2.326e-48,***,Total-Lipids in Medium VLDL
Glu-lactate,"-0.209 [-0.235,-0.184]",7.141e-52,***,Glucose-lactate
L-VLDL-FC,"-0.210 [-0.237,-0.182]",2.789e-46,***,Free Cholesterol in Large VLDL
L-LDL-CE,"-0.210 [-0.236,-0.184]",4.271e-50,***,Cholesteryl Esters in Large LDL
M-HDL-CE,"-0.211 [-0.240,-0.181]",1.682e-39,***,Cholesteryl Esters in Medium HDL
M-VLDL-TG,"-0.211 [-0.238,-0.184]",4.862e-49,***,Triglycerides in Medium VLDL
M-VLDL-P,"-0.212 [-0.238,-0.185]",3.724e-49,***,Concentration of Medium VLDL Particles
PC,"-0.212 [-0.240,-0.184]",1.994e-45,***,Phosphatidylcholines
L-LDL-PL,"-0.213 [-0.239,-0.186]",5.064e-50,***,Phospholipids in Large LDL
M-HDL-L,"-0.213 [-0.241,-0.184]",2.409e-43,***,Total-Lipids in Medium HDL
M-HDL-P,"-0.214 [-0.244,-0.184]",3.835e-39,***,Concentration of Medium HDL Particles
M-HDL-PL,"-0.216 [-0.245,-0.188]",3.782e-45,***,Phospholipids in Medium HDL
S-LDL-CE%,"-0.216 [-0.243,-0.189]",6.107e-51,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LDL-L,"-0.217 [-0.243,-0.191]",1.229e-54,***,Total-Lipids in LDL
LA,"-0.217 [-0.243,-0.191]",8.288e-55,***,Linoleic Acid
XL-VLDL-CE,"-0.218 [-0.246,-0.191]",3.119e-50,***,Cholesteryl Esters in Very Large VLDL
M-LDL-FC,"-0.222 [-0.248,-0.196]",9.895e-56,***,Free Cholesterol in Medium LDL
S-VLDL-P,"-0.222 [-0.249,-0.195]",9.124e-54,***,Concentration of Small VLDL Particles
S-HDL-TG,"-0.222 [-0.250,-0.195]",5.664e-51,***,Triglycerides in Small HDL
S-LDL-L,"-0.223 [-0.249,-0.196]",7.410e-57,***,Total-Lipids in Small LDL
LDL-CE,"-0.223 [-0.249,-0.197]",9.661e-58,***,Cholesteryl Esters in LDL
Total-L,"-0.224 [-0.250,-0.199]",3.901e-60,***,Total-Lipids in Lipoprotein Particles
LDL-PL,"-0.226 [-0.252,-0.199]",1.129e-57,***,Phospholipids in LDL
LDL-TG,"-0.226 [-0.252,-0.201]",6.405e-61,***,Triglycerides in LDL
XL-HDL-C%,"-0.227 [-0.252,-0.202]",4.669e-66,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-L,"-0.228 [-0.255,-0.201]",3.169e-56,***,Total-Lipids in Small VLDL
L-LDL-TG,"-0.229 [-0.255,-0.203]",8.795e-61,***,Triglycerides in Large LDL
M-LDL-TG,"-0.229 [-0.254,-0.203]",9.832e-64,***,Triglycerides in Medium LDL
S-VLDL-PL,"-0.229 [-0.256,-0.202]",2.976e-57,***,Phospholipids in Small VLDL
S-LDL-C,"-0.229 [-0.256,-0.203]",4.137e-60,***,Cholesterol in Small LDL
XL-HDL-TG%,"-0.232 [-0.259,-0.205]",1.832e-57,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Total-PL,"-0.241 [-0.268,-0.214]",2.437e-64,***,Total-Phospholipids in Lipoprotein Particles
SFA,"-0.242 [-0.267,-0.216]",2.438e-73,***,Saturated Fatty Acids
S-LDL-CE,"-0.242 [-0.268,-0.215]",1.294e-67,***,Cholesteryl Esters in Small LDL
M-LDL-C,"-0.248 [-0.274,-0.222]",3.199e-71,***,Cholesterol in Medium LDL
Cholines,"-0.254 [-0.281,-0.227]",2.072e-68,***,Total-Cholines
M-LDL-CE,"-0.255 [-0.281,-0.229]",2.005e-75,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"-0.256 [-0.283,-0.230]",2.363e-76,***,Total-Lipids in Medium LDL
Phosphoglyc,"-0.260 [-0.287,-0.233]",2.430e-73,***,Phosphoglycerides
MUFA%,"-0.266 [-0.293,-0.239]",1.688e-78,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,"-0.267 [-0.294,-0.240]",1.008e-77,***,Lactate
3-Hydroxybutyrate,"-0.267 [-0.296,-0.239]",2.171e-69,***,3-Hydroxybutyrate
M-LDL-PL,"-0.270 [-0.296,-0.243]",2.485e-83,***,Phospholipids in Medium LDL
SM,"-0.278 [-0.306,-0.250]",2.283e-79,***,Sphingomyelins
Total-FA,"-0.293 [-0.318,-0.267]",9.378e-108,***,Total-Fatty Acids
PUFA,"-0.296 [-0.322,-0.269]",3.458e-102,***,Polyunsaturated Fatty Acids
Omega-6,"-0.301 [-0.327,-0.274]",5.251e-107,***,Omega-6 Fatty Acids
HDL-P,"-0.309 [-0.337,-0.280]",3.051e-93,***,Concentration of HDL Particles
MUFA,"-0.309 [-0.334,-0.283]",3.942e-119,***,Monounsaturated Fatty Acids
Total-P,"-0.322 [-0.350,-0.293]",1.029e-103,***,Total-Concentration of Lipoprotein Particles
S-HDL-FC,"-0.359 [-0.386,-0.332]",1.652e-146,***,Free Cholesterol in Small HDL
S-HDL-PL,"-0.379 [-0.406,-0.352]",1.171e-163,***,Phospholipids in Small HDL
S-HDL-L,"-0.405 [-0.432,-0.379]",4.282e-189,***,Total-Lipids in Small HDL
S-HDL-C,"-0.416 [-0.443,-0.389]",6.080e-200,***,Cholesterol in Small HDL
S-HDL-CE,"-0.421 [-0.448,-0.395]",4.496e-203,***,Cholesteryl Esters in Small HDL
S-HDL-P,"-0.431 [-0.458,-0.404]",2.188e-212,***,Concentration of Small HDL Particles
GlycA,"-0.585 [-0.612,-0.558]",0.000e+00,***,Glycoprotein Acetyls
