Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE,"0.617 [0.572,0.663]",3.609e-148,***,Cholesteryl Esters in Large HDL
HDL-CE,"0.611 [0.571,0.652]",1.053e-185,***,Cholesteryl Esters in HDL
L-HDL-P,"0.611 [0.563,0.658]",7.475e-135,***,Concentration of Large HDL Particles
L-HDL-C,"0.602 [0.557,0.648]",1.973e-142,***,Cholesterol in Large HDL
HDL-C,"0.597 [0.557,0.638]",1.959e-176,***,HDL Cholesterol
L-HDL-L,"0.566 [0.522,0.610]",1.142e-134,***,Total-Lipids in Large HDL
L-HDL-FC,"0.554 [0.507,0.601]",3.179e-113,***,Free Cholesterol in Large HDL
L-HDL-PL,"0.551 [0.507,0.596]",5.007e-126,***,Phospholipids in Large HDL
M-HDL-CE,"0.535 [0.497,0.573]",1.655e-158,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.529 [0.491,0.568]",1.465e-154,***,Cholesterol in Medium HDL
HDL-FC,"0.528 [0.486,0.570]",1.280e-126,***,Free Cholesterol in HDL
M-HDL-FC,"0.502 [0.462,0.542]",3.204e-129,***,Free Cholesterol in Medium HDL
HDL-L,"0.501 [0.462,0.540]",6.605e-134,***,Total-Lipids in HDL
M-HDL-P,"0.499 [0.460,0.538]",4.372e-132,***,Concentration of Medium HDL Particles
ApoA1,"0.485 [0.447,0.523]",2.886e-130,***,Apolipoprotein A1
HDL-size,"0.471 [0.427,0.514]",1.222e-93,***,Average Diameter for HDL Particles
HDL-P,"0.464 [0.426,0.502]",8.590e-124,***,Concentration of HDL Particles
HDL-PL,"0.460 [0.421,0.499]",6.054e-114,***,Phospholipids in HDL
M-HDL-L,"0.441 [0.404,0.478]",8.065e-114,***,Total-Lipids in Medium HDL
XL-HDL-CE,"0.440 [0.393,0.488]",1.515e-68,***,Cholesteryl Esters in Very Large HDL
Total-P,"0.433 [0.396,0.471]",8.226e-110,***,Total-Concentration of Lipoprotein Particles
M-HDL-FC%,"0.430 [0.394,0.467]",5.836e-112,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-C%,"0.422 [0.388,0.457]",8.743e-120,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL,"0.396 [0.359,0.433]",1.169e-91,***,Phospholipids in Medium HDL
XL-HDL-C,"0.381 [0.334,0.428]",1.654e-51,***,Cholesterol in Very Large HDL
XS-VLDL-CE%,"0.370 [0.336,0.404]",1.496e-96,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,"0.352 [0.318,0.386]",2.884e-87,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-CE%,"0.350 [0.317,0.384]",6.618e-87,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,"0.347 [0.314,0.380]",4.084e-88,***,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-CE%,"0.347 [0.310,0.385]",3.198e-68,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C%,"0.347 [0.313,0.381]",1.027e-85,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-L,"0.346 [0.300,0.392]",8.171e-43,***,Total-Lipids in Very Large HDL
PUFA/MUFA,"0.343 [0.308,0.378]",3.668e-78,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-PL,"0.342 [0.295,0.389]",3.719e-41,***,Phospholipids in Very Large HDL
XL-HDL-P,"0.338 [0.290,0.385]",3.988e-39,***,Concentration of Very Large HDL Particles
L-LDL-FC%,"0.337 [0.302,0.371]",9.534e-76,***,Free Cholesterol to Total-Lipids in Large LDL percentage
