Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-P,"0.268 [0.255,0.280]",0.000e+00,***,Concentration of Medium HDL Particles
M-HDL-PL,"0.264 [0.252,0.276]",0.000e+00,***,Phospholipids in Medium HDL
M-HDL-FC,"0.264 [0.251,0.277]",0.000e+00,***,Free Cholesterol in Medium HDL
HDL-PL,"0.263 [0.250,0.276]",0.000e+00,***,Phospholipids in HDL
M-HDL-L,"0.257 [0.245,0.270]",0.000e+00,***,Total-Lipids in Medium HDL
ApoA1,"0.252 [0.240,0.265]",0.000e+00,***,Apolipoprotein A1
HDL-L,"0.251 [0.238,0.264]",0.000e+00,***,Total-Lipids in HDL
M-HDL-C,"0.247 [0.235,0.260]",0.000e+00,***,Cholesterol in Medium HDL
M-HDL-CE,"0.244 [0.231,0.256]",0.000e+00,***,Cholesteryl Esters in Medium HDL
HDL-FC,"0.243 [0.229,0.257]",5.365e-251,***,Free Cholesterol in HDL
HDL-P,"0.230 [0.218,0.243]",2.397e-287,***,Concentration of HDL Particles
HDL-C,"0.226 [0.213,0.239]",5.258e-235,***,HDL Cholesterol
S-HDL-PL,"0.222 [0.211,0.234]",0.000e+00,***,Phospholipids in Small HDL
HDL-CE,"0.220 [0.206,0.233]",3.101e-223,***,Cholesteryl Esters in HDL
L-HDL-PL,"0.219 [0.205,0.234]",3.061e-185,***,Phospholipids in Large HDL
Total-P,"0.212 [0.200,0.225]",8.455e-249,***,Total-Concentration of Lipoprotein Particles
S-HDL-L,"0.200 [0.189,0.212]",1.295e-248,***,Total-Lipids in Small HDL
PC,"0.199 [0.187,0.210]",1.212e-229,***,Phosphatidylcholines
L-HDL-L,"0.195 [0.181,0.209]",1.084e-147,***,Total-Lipids in Large HDL
L-HDL-P,"0.191 [0.176,0.207]",2.829e-121,***,Concentration of Large HDL Particles
Phosphoglyc,"0.187 [0.175,0.198]",1.781e-210,***,Phosphoglycerides
L-HDL-FC,"0.183 [0.168,0.199]",1.753e-113,***,Free Cholesterol in Large HDL
S-HDL-PL%,"0.182 [0.171,0.194]",1.819e-202,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-FC,"0.177 [0.166,0.189]",2.313e-192,***,Free Cholesterol in Small HDL
