Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,"0.087 [0.080,0.094]",6.358e-119,***,Phospholipids in Very Large HDL
XL-HDL-FC,"0.080 [0.074,0.087]",1.008e-113,***,Free Cholesterol in Very Large HDL
XL-HDL-L,"0.080 [0.072,0.087]",5.586e-100,***,Total-Lipids in Very Large HDL
XL-HDL-C,"0.075 [0.067,0.082]",1.289e-85,***,Cholesterol in Very Large HDL
HDL-size,"0.070 [0.064,0.077]",1.862e-88,***,Average Diameter for HDL Particles
XL-HDL-CE,"0.070 [0.063,0.078]",6.009e-74,***,Cholesteryl Esters in Very Large HDL
Gly,"0.070 [0.063,0.078]",1.167e-72,***,Glycine
XL-HDL-P,"0.065 [0.057,0.072]",2.280e-62,***,Concentration of Very Large HDL Particles
Acetate,"0.064 [0.059,0.069]",4.467e-127,***,Acetate
XL-HDL-PL%,"0.061 [0.056,0.066]",1.078e-125,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-CE,"0.053 [0.046,0.060]",4.502e-43,***,Cholesteryl Esters in Large HDL
PUFA/MUFA,"0.052 [0.047,0.057]",3.646e-77,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C,"0.052 [0.045,0.059]",5.870e-42,***,Cholesterol in Large HDL
S-LDL-PL%,"0.052 [0.046,0.057]",3.274e-71,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-FC,"0.050 [0.043,0.057]",4.166e-36,***,Free Cholesterol in Large HDL
L-HDL-P,"0.046 [0.039,0.054]",7.512e-30,***,Concentration of Large HDL Particles
Gln,"0.046 [0.041,0.051]",3.802e-60,***,Glutamine
XL-VLDL-FC%,"0.046 [0.040,0.052]",5.965e-46,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6%,"0.042 [0.037,0.047]",2.365e-54,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-L,"0.042 [0.035,0.048]",6.432e-28,***,Total-Lipids in Large HDL
