Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.362 [0.341,0.382]",2.740e-247,***,Glycoprotein Acetyls
XL-HDL-FC%,"0.344 [0.322,0.366]",1.592e-198,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"0.259 [0.234,0.285]",3.307e-81,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-C%,"0.234 [0.215,0.254]",4.829e-122,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"0.231 [0.210,0.252]",1.501e-98,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE,"0.213 [0.192,0.234]",1.294e-82,***,Cholesteryl Esters in Very Large VLDL
ApoB/ApoA1,"0.207 [0.186,0.227]",1.369e-81,***,Apolipoprotein B to Apolipoprotein A1 ratio
MUFA%,"0.205 [0.184,0.226]",7.813e-79,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE,"0.200 [0.179,0.221]",1.455e-71,***,Cholesteryl Esters in Small VLDL
L-VLDL-FC%,"0.200 [0.177,0.223]",2.937e-61,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-C,"0.197 [0.176,0.218]",4.230e-71,***,Cholesterol in Very Large VLDL
L-VLDL-C,"0.197 [0.176,0.218]",8.527e-70,***,Cholesterol in Large VLDL
L-VLDL-FC,"0.193 [0.172,0.214]",6.359e-68,***,Free Cholesterol in Large VLDL
L-VLDL-CE,"0.192 [0.171,0.213]",7.461e-66,***,Cholesteryl Esters in Large VLDL
S-VLDL-C,"0.190 [0.169,0.211]",1.939e-65,***,Cholesterol in Small VLDL
Lactate,"0.190 [0.169,0.211]",1.196e-65,***,Lactate
TG/PG,"0.188 [0.167,0.209]",3.888e-62,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,"0.186 [0.165,0.206]",2.148e-67,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-size,"0.185 [0.163,0.206]",1.569e-56,***,Average Diameter for VLDL Particles
VLDL-FC,"0.182 [0.162,0.203]",1.032e-61,***,Free Cholesterol in VLDL
