Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,"0.043 [0.041,0.044]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"0.042 [0.040,0.043]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,"0.041 [0.040,0.043]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,"0.040 [0.038,0.042]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,"0.040 [0.038,0.041]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,"0.038 [0.036,0.039]",0.000e+00,***,Triglycerides in Small HDL
IDL-TG%,"0.037 [0.036,0.039]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,"0.037 [0.035,0.038]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,"0.036 [0.035,0.037]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
VLDL-size,"0.036 [0.034,0.037]",0.000e+00,***,Average Diameter for VLDL Particles
MUFA%,"0.035 [0.034,0.037]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,"0.035 [0.033,0.036]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
L-LDL-TG%,"0.035 [0.033,0.036]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG,"0.034 [0.033,0.036]",0.000e+00,***,Triglycerides in Very Large VLDL
M-LDL-TG%,"0.033 [0.032,0.035]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,"0.033 [0.031,0.034]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-TG,"0.033 [0.031,0.034]",0.000e+00,***,Triglycerides in VLDL
Total-TG,"0.032 [0.031,0.034]",0.000e+00,***,Total-Triglycerides
S-VLDL-TG,"0.032 [0.030,0.033]",0.000e+00,***,Triglycerides in Small VLDL
XL-VLDL-L,"0.031 [0.030,0.033]",0.000e+00,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.031 [0.030,0.033]",0.000e+00,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"0.031 [0.029,0.032]",0.000e+00,***,Triglycerides in Large VLDL
XXL-VLDL-P,"0.031 [0.029,0.032]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-HDL-TG%,"0.030 [0.029,0.032]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL,"0.030 [0.029,0.032]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG,"0.030 [0.029,0.032]",0.000e+00,***,Triglycerides in Small LDL
XXL-VLDL-L,"0.030 [0.029,0.032]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.030 [0.029,0.032]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.030 [0.028,0.031]",0.000e+00,***,Triglycerides in Medium LDL
L-VLDL-PL,"0.029 [0.028,0.031]",1.456e-292,***,Phospholipids in Large VLDL
XXL-VLDL-FC,"0.029 [0.028,0.030]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG,"0.029 [0.027,0.030]",1.095e-289,***,Triglycerides in Medium HDL
HDL-TG,"0.029 [0.027,0.030]",4.252e-294,***,Triglycerides in HDL
L-VLDL-L,"0.029 [0.027,0.030]",9.422e-286,***,Total-Lipids in Large VLDL
L-VLDL-P,"0.029 [0.027,0.030]",1.635e-294,***,Concentration of Large VLDL Particles
XS-VLDL-TG,"0.029 [0.027,0.030]",3.782e-296,***,Triglycerides in Very Small VLDL
XL-VLDL-PL,"0.029 [0.027,0.030]",5.210e-291,***,Phospholipids in Very Large VLDL
MUFA,"0.029 [0.027,0.030]",0.000e+00,***,Monounsaturated Fatty Acids
M-HDL-PL%,"0.028 [0.027,0.030]",2.470e-281,***,Phospholipids to Total-Lipids in Medium HDL percentage
LDL-TG,"0.028 [0.027,0.030]",0.000e+00,***,Triglycerides in LDL
M-VLDL-TG,"0.028 [0.027,0.030]",1.154e-280,***,Triglycerides in Medium VLDL
XXL-VLDL-C,"0.028 [0.026,0.029]",4.108e-284,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"0.028 [0.026,0.029]",1.108e-255,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,"0.027 [0.026,0.029]",7.664e-254,***,Glycoprotein Acetyls
L-VLDL-FC,"0.027 [0.026,0.029]",9.405e-254,***,Free Cholesterol in Large VLDL
L-LDL-TG,"0.027 [0.025,0.028]",6.170e-266,***,Triglycerides in Large LDL
XL-VLDL-FC,"0.026 [0.025,0.028]",3.347e-248,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,"0.026 [0.025,0.028]",4.905e-252,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-TG,"0.025 [0.023,0.026]",8.066e-223,***,Triglycerides in IDL
SFA,"0.024 [0.022,0.025]",1.625e-225,***,Saturated Fatty Acids
L-VLDL-TG%,"0.023 [0.022,0.025]",6.146e-165,***,Triglycerides to Total-Lipids in Large VLDL percentage
VLDL-L,"0.023 [0.022,0.025]",1.496e-190,***,Total-Lipids in VLDL
S-HDL-PL,"0.023 [0.021,0.024]",2.365e-178,***,Phospholipids in Small HDL
L-VLDL-PL%,"0.022 [0.020,0.024]",1.764e-109,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,"0.022 [0.020,0.023]",7.464e-143,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
