Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,"1.031 [0.995,1.069]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,"1.030 [0.992,1.070]",1.000,,Omega-3 Fatty Acids
SFA,"1.018 [0.984,1.055]",1.000,,Saturated Fatty Acids
PUFA,"1.012 [0.976,1.050]",1.000,,Polyunsaturated Fatty Acids
Omega-6,"1.005 [0.969,1.043]",1.000,,Omega-6 Fatty Acids
LDL-CE,"0.999 [0.963,1.036]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"0.998 [0.962,1.036]",1.000,,VLDL Cholesterol
Total-C,"0.995 [0.959,1.032]",1.000,,Total-Cholesterol
Remnant-C,"0.986 [0.951,1.023]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,"0.957 [0.924,0.991]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
