Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"0.150 [0.124,0.176]",7.781e-25,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"0.137 [0.113,0.161]",4.667e-24,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG%,"0.119 [0.095,0.142]",8.213e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.118 [0.093,0.142]",2.354e-15,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,"0.117 [0.093,0.141]",4.566e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.117 [0.092,0.142]",3.487e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.111 [0.086,0.137]",3.530e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
Val,"0.103 [0.078,0.128]",9.823e-11,***,Valine
XXL-VLDL-TG%,"0.099 [0.074,0.124]",4.414e-09,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,"0.098 [0.072,0.125]",6.888e-08,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-BCAA,"0.079 [0.054,0.104]",8.228e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-CE%,"0.077 [0.054,0.101]",2.958e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Albumin,"0.074 [0.050,0.098]",3.094e-04,***,Albumin
SFA%,"0.074 [0.052,0.096]",1.749e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,"0.074 [0.052,0.095]",4.491e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Leu,"0.072 [0.047,0.096]",0.002,**,Leucine
M-HDL-TG,"-0.065 [-0.089,-0.040]",0.041,*,Triglycerides in Medium HDL
XXL-VLDL-CE%,"-0.071 [-0.097,-0.045]",0.015,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-L,"-0.075 [-0.098,-0.052]",2.984e-05,***,Total-Lipids in Lipoprotein Particles
Total-C,"-0.076 [-0.100,-0.053]",5.078e-05,***,Total-Cholesterol
Glu-lactate,"-0.079 [-0.102,-0.056]",3.246e-06,***,Glucose-lactate
Glu,"-0.080 [-0.103,-0.057]",2.001e-06,***,Glucose
SFA,"-0.082 [-0.104,-0.059]",2.690e-07,***,Saturated Fatty Acids
XL-HDL-CE%,"-0.085 [-0.106,-0.064]",4.920e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,"-0.086 [-0.110,-0.061]",9.801e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-CE,"-0.086 [-0.110,-0.063]",1.628e-07,***,Total-Esterified Cholesterol
M-HDL-CE%,"-0.087 [-0.111,-0.064]",2.855e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XXL-VLDL-C%,"-0.088 [-0.113,-0.063]",1.891e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE,"-0.089 [-0.122,-0.057]",0.019,*,Cholesteryl Esters in Very Large HDL
Omega-3,"-0.091 [-0.116,-0.067]",8.313e-08,***,Omega-3 Fatty Acids
DHA,"-0.094 [-0.119,-0.069]",2.182e-08,***,Docosahexaenoic Acid
MUFA,"-0.095 [-0.118,-0.072]",7.613e-11,***,Monounsaturated Fatty Acids
LDL-size,"-0.103 [-0.126,-0.079]",2.821e-12,***,Average Diameter for LDL Particles
XXL-VLDL-FC%,"-0.103 [-0.129,-0.078]",7.020e-10,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-FA,"-0.118 [-0.141,-0.095]",5.319e-19,***,Total-Fatty Acids
M-HDL-C%,"-0.120 [-0.144,-0.096]",1.628e-17,***,Cholesterol to Total-Lipids in Medium HDL percentage
LA,"-0.122 [-0.145,-0.099]",2.637e-19,***,Linoleic Acid
3-Hydroxybutyrate,"-0.123 [-0.149,-0.098]",1.006e-15,***,3-Hydroxybutyrate
Unsaturation,"-0.125 [-0.149,-0.101]",4.941e-19,***,Degree of Unsaturation
Acetoacetate,"-0.125 [-0.149,-0.101]",2.820e-19,***,Acetoacetate
XXL-VLDL-PL%,"-0.128 [-0.156,-0.100]",3.693e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-size,"-0.137 [-0.167,-0.107]",7.990e-14,***,Average Diameter for HDL Particles
Total-PL,"-0.143 [-0.167,-0.119]",2.424e-26,***,Total-Phospholipids in Lipoprotein Particles
SM,"-0.151 [-0.176,-0.126]",5.286e-27,***,Sphingomyelins
Omega-6,"-0.169 [-0.193,-0.146]",2.823e-40,***,Omega-6 Fatty Acids
PUFA,"-0.170 [-0.193,-0.146]",6.929e-40,***,Polyunsaturated Fatty Acids
M-HDL-FC%,"-0.175 [-0.201,-0.150]",1.828e-37,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
