Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.530 [0.492 - 0.565],0.521 [0.519 - 0.523],0.528 [0.449 - 0.601],0.521 [0.519 - 0.523],0.001 [0.001 - 0.001],0.050 [-0.030 - 0.123],0.002 [0.001 - 0.002]
Demographic,0.523 [0.480 - 0.571],0.519 [0.517 - 0.521],0.525 [0.461 - 0.586],0.519 [0.517 - 0.521],0.001 [0.001 - 0.001],0.043 [-0.021 - 0.105],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.544 [0.501 - 0.579],0.524 [0.521 - 0.526],0.532 [0.450 - 0.596],0.524 [0.521 - 0.526],0.001 [0.001 - 0.001],0.057 [-0.026 - 0.120],0.002 [0.001 - 0.002]
