Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.544 [0.497 - 0.588],0.523 [0.522 - 0.525],0.533 [0.458 - 0.599],0.523 [0.521 - 0.525],0.001 [0.001 - 0.001],0.055 [-0.018 - 0.123],0.002 [0.002 - 0.002]
Demographic,0.632 [0.583 - 0.673],0.621 [0.619 - 0.623],0.617 [0.538 - 0.683],0.621 [0.619 - 0.623],0.001 [0.001 - 0.002],0.239 [0.159 - 0.305],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.616 [0.566 - 0.652],0.595 [0.593 - 0.597],0.592 [0.532 - 0.656],0.595 [0.593 - 0.597],0.001 [0.001 - 0.001],0.186 [0.127 - 0.250],0.003 [0.002 - 0.003]
