Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.716 [0.696 - 0.737],0.663 [0.661 - 0.665],0.667 [0.621 - 0.700],0.663 [0.661 - 0.665],0.005 [0.005 - 0.006],0.330 [0.283 - 0.362],0.011 [0.010 - 0.011]
Demographic,0.809 [0.786 - 0.830],0.738 [0.737 - 0.741],0.746 [0.705 - 0.787],0.738 [0.737 - 0.741],0.008 [0.007 - 0.008],0.484 [0.444 - 0.525],0.015 [0.014 - 0.016]
Metabolite+Demographic,0.816 [0.795 - 0.837],0.743 [0.741 - 0.745],0.748 [0.706 - 0.779],0.743 [0.741 - 0.745],0.008 [0.007 - 0.008],0.491 [0.449 - 0.521],0.016 [0.014 - 0.017]
