Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.549 [0.518 - 0.574],0.539 [0.537 - 0.541],0.542 [0.495 - 0.589],0.539 [0.537 - 0.541],0.002 [0.002 - 0.002],0.081 [0.035 - 0.127],0.003 [0.003 - 0.004]
Demographic,0.560 [0.534 - 0.586],0.551 [0.549 - 0.553],0.554 [0.499 - 0.601],0.551 [0.549 - 0.553],0.002 [0.002 - 0.002],0.105 [0.051 - 0.152],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.580 [0.557 - 0.606],0.560 [0.557 - 0.562],0.561 [0.514 - 0.607],0.560 [0.557 - 0.562],0.002 [0.002 - 0.002],0.121 [0.074 - 0.167],0.004 [0.003 - 0.004]
