Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.508 [0.484 - 0.531],0.498 [0.496 - 0.500],0.502 [0.456 - 0.534],0.498 [0.496 - 0.500],0.003 [0.003 - 0.003],-0.001 [-0.046 - 0.032],0.006 [0.005 - 0.006]
Demographic,0.561 [0.540 - 0.580],0.532 [0.530 - 0.534],0.535 [0.490 - 0.574],0.532 [0.530 - 0.534],0.003 [0.003 - 0.004],0.067 [0.023 - 0.107],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.561 [0.536 - 0.583],0.545 [0.543 - 0.547],0.545 [0.503 - 0.586],0.545 [0.543 - 0.547],0.003 [0.003 - 0.004],0.091 [0.047 - 0.132],0.007 [0.006 - 0.008]
