Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.768 [0.761 - 0.774],0.700 [0.699 - 0.702],0.701 [0.686 - 0.716],0.700 [0.699 - 0.702],0.037 [0.036 - 0.038],0.400 [0.386 - 0.415],0.071 [0.068 - 0.073]
Demographic,0.785 [0.778 - 0.792],0.718 [0.716 - 0.719],0.717 [0.702 - 0.732],0.718 [0.716 - 0.719],0.040 [0.039 - 0.042],0.435 [0.421 - 0.450],0.076 [0.073 - 0.079]
Metabolite+Demographic,0.804 [0.798 - 0.810],0.730 [0.728 - 0.731],0.730 [0.717 - 0.742],0.730 [0.728 - 0.731],0.043 [0.041 - 0.044],0.460 [0.447 - 0.472],0.080 [0.077 - 0.084]
