Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.633 [0.629 - 0.639],0.595 [0.593 - 0.597],0.594 [0.586 - 0.605],0.595 [0.593 - 0.597],0.083 [0.082 - 0.085],0.189 [0.181 - 0.201],0.146 [0.143 - 0.149]
Demographic,0.680 [0.676 - 0.684],0.631 [0.629 - 0.633],0.631 [0.623 - 0.639],0.631 [0.629 - 0.633],0.096 [0.094 - 0.097],0.262 [0.254 - 0.271],0.166 [0.163 - 0.169]
Metabolite+Demographic,0.689 [0.685 - 0.693],0.637 [0.635 - 0.639],0.637 [0.630 - 0.645],0.637 [0.635 - 0.639],0.098 [0.096 - 0.099],0.274 [0.266 - 0.283],0.170 [0.166 - 0.172]
