Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.499 [0.426 - 0.566],0.483 [0.481 - 0.486],0.483 [0.351 - 0.582],0.483 [0.481 - 0.486],0.001 [0.000 - 0.001],-0.034 [-0.164 - 0.064],0.001 [0.001 - 0.002]
Demographic,0.546 [0.491 - 0.595],0.541 [0.539 - 0.544],0.550 [0.448 - 0.626],0.541 [0.539 - 0.544],0.001 [0.001 - 0.001],0.091 [-0.010 - 0.167],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.540 [0.478 - 0.605],0.559 [0.557 - 0.561],0.561 [0.471 - 0.657],0.559 [0.557 - 0.561],0.001 [0.001 - 0.001],0.121 [0.031 - 0.216],0.002 [0.001 - 0.002]
