Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.728 [0.722 - 0.733],0.663 [0.661 - 0.665],0.663 [0.654 - 0.674],0.663 [0.661 - 0.665],0.078 [0.076 - 0.080],0.326 [0.317 - 0.336],0.139 [0.136 - 0.142]
Demographic,0.739 [0.735 - 0.744],0.680 [0.678 - 0.682],0.680 [0.674 - 0.691],0.680 [0.678 - 0.682],0.083 [0.081 - 0.085],0.360 [0.353 - 0.370],0.148 [0.145 - 0.152]
Metabolite+Demographic,0.788 [0.783 - 0.792],0.716 [0.714 - 0.718],0.716 [0.706 - 0.725],0.716 [0.714 - 0.717],0.097 [0.095 - 0.100],0.432 [0.422 - 0.441],0.171 [0.168 - 0.175]
