Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.614 [0.610 - 0.620],0.580 [0.578 - 0.582],0.580 [0.571 - 0.589],0.580 [0.578 - 0.582],0.074 [0.073 - 0.075],0.160 [0.151 - 0.170],0.131 [0.129 - 0.134]
Demographic,0.729 [0.724 - 0.733],0.669 [0.667 - 0.671],0.670 [0.662 - 0.678],0.669 [0.667 - 0.671],0.105 [0.103 - 0.107],0.339 [0.330 - 0.347],0.181 [0.178 - 0.185]
Metabolite+Demographic,0.731 [0.726 - 0.735],0.669 [0.667 - 0.671],0.669 [0.661 - 0.678],0.669 [0.667 - 0.671],0.105 [0.103 - 0.107],0.339 [0.330 - 0.346],0.181 [0.178 - 0.184]
