Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.464 [0.421 - 0.512],0.473 [0.470 - 0.476],0.467 [0.398 - 0.543],0.473 [0.470 - 0.476],0.001 [0.001 - 0.001],-0.060 [-0.132 - 0.016],0.001 [0.001 - 0.002]
Demographic,0.624 [0.592 - 0.664],0.581 [0.579 - 0.583],0.578 [0.506 - 0.675],0.581 [0.579 - 0.583],0.001 [0.001 - 0.001],0.161 [0.087 - 0.256],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.607 [0.559 - 0.646],0.583 [0.581 - 0.586],0.581 [0.477 - 0.652],0.583 [0.581 - 0.586],0.001 [0.001 - 0.001],0.164 [0.060 - 0.235],0.002 [0.002 - 0.003]
