Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.561 [0.559 - 0.564],0.544 [0.542 - 0.547],0.544 [0.540 - 0.548],0.545 [0.542 - 0.547],0.272 [0.268 - 0.275],0.089 [0.085 - 0.093],0.363 [0.359 - 0.366]
Demographic,0.633 [0.630 - 0.636],0.597 [0.594 - 0.599],0.596 [0.592 - 0.602],0.597 [0.594 - 0.599],0.317 [0.313 - 0.320],0.193 [0.188 - 0.200],0.414 [0.410 - 0.417]
Metabolite+Demographic,0.633 [0.630 - 0.636],0.597 [0.595 - 0.599],0.596 [0.592 - 0.602],0.597 [0.595 - 0.599],0.317 [0.313 - 0.320],0.193 [0.188 - 0.200],0.414 [0.410 - 0.417]
