Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.642 [0.630 - 0.652],0.605 [0.603 - 0.607],0.603 [0.586 - 0.627],0.605 [0.603 - 0.607],0.014 [0.014 - 0.015],0.208 [0.191 - 0.232],0.028 [0.027 - 0.029]
Demographic,0.755 [0.747 - 0.764],0.692 [0.691 - 0.694],0.687 [0.670 - 0.702],0.692 [0.691 - 0.694],0.021 [0.020 - 0.022],0.379 [0.362 - 0.395],0.040 [0.038 - 0.042]
Metabolite+Demographic,0.757 [0.748 - 0.765],0.692 [0.690 - 0.693],0.690 [0.672 - 0.709],0.692 [0.690 - 0.693],0.021 [0.020 - 0.022],0.382 [0.364 - 0.400],0.040 [0.038 - 0.042]
