Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.559 [0.542 - 0.580],0.541 [0.539 - 0.544],0.542 [0.516 - 0.575],0.541 [0.539 - 0.544],0.005 [0.005 - 0.006],0.083 [0.059 - 0.118],0.010 [0.009 - 0.011]
Demographic,0.541 [0.522 - 0.562],0.526 [0.524 - 0.528],0.527 [0.496 - 0.558],0.526 [0.524 - 0.528],0.005 [0.004 - 0.005],0.052 [0.022 - 0.084],0.009 [0.009 - 0.011]
Metabolite+Demographic,0.563 [0.548 - 0.584],0.546 [0.544 - 0.548],0.550 [0.519 - 0.585],0.546 [0.544 - 0.548],0.005 [0.005 - 0.006],0.094 [0.064 - 0.131],0.010 [0.009 - 0.011]
