Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.573 [0.533 - 0.607],0.559 [0.557 - 0.561],0.561 [0.495 - 0.610],0.559 [0.557 - 0.561],0.002 [0.001 - 0.002],0.120 [0.053 - 0.169],0.003 [0.003 - 0.004]
Demographic,0.643 [0.612 - 0.673],0.601 [0.599 - 0.603],0.599 [0.541 - 0.665],0.601 [0.599 - 0.603],0.002 [0.002 - 0.002],0.200 [0.143 - 0.266],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.623 [0.596 - 0.652],0.597 [0.595 - 0.599],0.592 [0.530 - 0.653],0.597 [0.595 - 0.599],0.002 [0.002 - 0.002],0.188 [0.127 - 0.250],0.004 [0.003 - 0.004]
