Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.547 [0.489 - 0.595],0.557 [0.555 - 0.559],0.572 [0.470 - 0.650],0.557 [0.555 - 0.559],0.001 [0.001 - 0.001],0.127 [0.026 - 0.207],0.001 [0.001 - 0.002]
Demographic,0.559 [0.520 - 0.593],0.556 [0.555 - 0.558],0.562 [0.474 - 0.643],0.556 [0.555 - 0.558],0.001 [0.001 - 0.001],0.119 [0.030 - 0.199],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.593 [0.550 - 0.649],0.564 [0.562 - 0.567],0.560 [0.479 - 0.655],0.564 [0.562 - 0.567],0.001 [0.001 - 0.001],0.124 [0.043 - 0.219],0.001 [0.001 - 0.002]
