Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.606 [0.569 - 0.641],0.590 [0.588 - 0.592],0.592 [0.510 - 0.655],0.590 [0.588 - 0.592],0.001 [0.001 - 0.002],0.183 [0.100 - 0.245],0.003 [0.002 - 0.003]
Demographic,0.680 [0.636 - 0.718],0.641 [0.639 - 0.643],0.646 [0.588 - 0.702],0.641 [0.639 - 0.643],0.002 [0.001 - 0.002],0.287 [0.228 - 0.343],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.657 [0.616 - 0.697],0.635 [0.632 - 0.637],0.642 [0.560 - 0.712],0.635 [0.632 - 0.637],0.002 [0.001 - 0.002],0.278 [0.194 - 0.347],0.003 [0.003 - 0.004]
