Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.583 [0.564 - 0.603],0.569 [0.568 - 0.571],0.568 [0.535 - 0.603],0.569 [0.568 - 0.571],0.005 [0.004 - 0.005],0.138 [0.104 - 0.173],0.009 [0.008 - 0.010]
Demographic,0.615 [0.594 - 0.633],0.586 [0.583 - 0.588],0.586 [0.546 - 0.612],0.586 [0.583 - 0.588],0.005 [0.005 - 0.005],0.170 [0.131 - 0.199],0.010 [0.009 - 0.011]
Metabolite+Demographic,0.613 [0.594 - 0.630],0.585 [0.583 - 0.587],0.585 [0.548 - 0.618],0.585 [0.583 - 0.587],0.005 [0.004 - 0.005],0.171 [0.133 - 0.202],0.010 [0.009 - 0.010]
