Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.643 [0.631 - 0.654],0.605 [0.603 - 0.607],0.604 [0.586 - 0.626],0.605 [0.603 - 0.607],0.014 [0.014 - 0.015],0.209 [0.190 - 0.230],0.028 [0.027 - 0.029]
Demographic,0.755 [0.747 - 0.764],0.684 [0.683 - 0.686],0.690 [0.673 - 0.707],0.684 [0.683 - 0.686],0.020 [0.019 - 0.021],0.375 [0.357 - 0.392],0.039 [0.038 - 0.041]
Metabolite+Demographic,0.757 [0.748 - 0.765],0.692 [0.690 - 0.694],0.690 [0.672 - 0.709],0.692 [0.690 - 0.694],0.021 [0.020 - 0.022],0.382 [0.364 - 0.400],0.040 [0.039 - 0.042]
