Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.618 [0.595 - 0.642],0.589 [0.588 - 0.592],0.588 [0.554 - 0.623],0.589 [0.588 - 0.592],0.004 [0.004 - 0.005],0.177 [0.143 - 0.213],0.008 [0.008 - 0.009]
Demographic,0.695 [0.671 - 0.715],0.641 [0.638 - 0.642],0.644 [0.594 - 0.681],0.641 [0.638 - 0.642],0.005 [0.005 - 0.006],0.284 [0.234 - 0.322],0.010 [0.009 - 0.011]
Metabolite+Demographic,0.706 [0.687 - 0.727],0.652 [0.650 - 0.654],0.653 [0.616 - 0.688],0.652 [0.650 - 0.654],0.006 [0.005 - 0.006],0.305 [0.268 - 0.340],0.011 [0.010 - 0.012]
