Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.590 [0.553 - 0.618],0.576 [0.574 - 0.577],0.578 [0.518 - 0.627],0.576 [0.574 - 0.577],0.002 [0.001 - 0.002],0.153 [0.094 - 0.203],0.004 [0.003 - 0.004]
Demographic,0.627 [0.594 - 0.661],0.608 [0.606 - 0.610],0.604 [0.548 - 0.671],0.608 [0.606 - 0.610],0.002 [0.002 - 0.002],0.213 [0.156 - 0.278],0.004 [0.003 - 0.005]
Metabolite+Demographic,0.632 [0.603 - 0.662],0.590 [0.587 - 0.592],0.589 [0.529 - 0.645],0.590 [0.587 - 0.592],0.002 [0.002 - 0.002],0.178 [0.120 - 0.235],0.004 [0.003 - 0.004]
