Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.542 [0.517 - 0.562],0.538 [0.535 - 0.540],0.539 [0.497 - 0.570],0.538 [0.535 - 0.540],0.003 [0.003 - 0.003],0.077 [0.035 - 0.108],0.006 [0.005 - 0.006]
Demographic,0.646 [0.624 - 0.670],0.601 [0.599 - 0.603],0.598 [0.551 - 0.642],0.601 [0.599 - 0.603],0.004 [0.003 - 0.004],0.199 [0.153 - 0.243],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.641 [0.619 - 0.664],0.602 [0.600 - 0.604],0.600 [0.565 - 0.643],0.602 [0.600 - 0.604],0.004 [0.003 - 0.004],0.202 [0.168 - 0.246],0.008 [0.007 - 0.008]
