Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.474 [0.430 - 0.517],0.490 [0.488 - 0.492],0.498 [0.416 - 0.568],0.490 [0.488 - 0.492],0.001 [0.001 - 0.001],-0.011 [-0.094 - 0.058],0.001 [0.001 - 0.002]
Demographic,0.580 [0.534 - 0.620],0.552 [0.550 - 0.554],0.546 [0.467 - 0.612],0.552 [0.550 - 0.554],0.001 [0.001 - 0.001],0.099 [0.020 - 0.165],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.609 [0.568 - 0.640],0.586 [0.584 - 0.589],0.591 [0.521 - 0.653],0.586 [0.584 - 0.588],0.001 [0.001 - 0.001],0.178 [0.109 - 0.240],0.002 [0.002 - 0.002]
