Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.518 [0.504 - 0.530],0.517 [0.515 - 0.518],0.517 [0.492 - 0.538],0.517 [0.515 - 0.518],0.007 [0.007 - 0.008],0.034 [0.010 - 0.055],0.014 [0.014 - 0.015]
Demographic,0.611 [0.596 - 0.626],0.586 [0.583 - 0.588],0.586 [0.566 - 0.611],0.586 [0.584 - 0.588],0.010 [0.009 - 0.010],0.172 [0.153 - 0.197],0.019 [0.018 - 0.020]
Metabolite+Demographic,0.611 [0.597 - 0.627],0.586 [0.584 - 0.588],0.587 [0.567 - 0.616],0.586 [0.584 - 0.588],0.010 [0.009 - 0.010],0.173 [0.154 - 0.203],0.019 [0.018 - 0.021]
