Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.678 [0.665 - 0.690],0.628 [0.626 - 0.630],0.626 [0.596 - 0.654],0.628 [0.626 - 0.630],0.012 [0.011 - 0.013],0.253 [0.224 - 0.282],0.024 [0.022 - 0.025]
Demographic,0.669 [0.659 - 0.682],0.629 [0.627 - 0.631],0.625 [0.603 - 0.650],0.629 [0.627 - 0.631],0.012 [0.011 - 0.013],0.253 [0.232 - 0.279],0.024 [0.022 - 0.026]
Metabolite+Demographic,0.731 [0.717 - 0.742],0.658 [0.656 - 0.660],0.658 [0.632 - 0.683],0.658 [0.656 - 0.660],0.014 [0.013 - 0.015],0.316 [0.289 - 0.340],0.027 [0.026 - 0.029]
