Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.585 [0.577 - 0.593],0.559 [0.556 - 0.562],0.559 [0.544 - 0.571],0.559 [0.556 - 0.562],0.033 [0.032 - 0.034],0.118 [0.104 - 0.131],0.063 [0.060 - 0.065]
Demographic,0.709 [0.703 - 0.717],0.652 [0.649 - 0.653],0.652 [0.639 - 0.665],0.652 [0.649 - 0.654],0.048 [0.046 - 0.050],0.304 [0.290 - 0.316],0.090 [0.087 - 0.093]
Metabolite+Demographic,0.709 [0.703 - 0.717],0.652 [0.650 - 0.654],0.652 [0.640 - 0.665],0.652 [0.650 - 0.654],0.048 [0.047 - 0.050],0.305 [0.292 - 0.317],0.090 [0.087 - 0.093]
