Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.681 [0.666 - 0.698],0.645 [0.643 - 0.647],0.639 [0.596 - 0.679],0.645 [0.643 - 0.647],0.005 [0.005 - 0.006],0.285 [0.241 - 0.325],0.010 [0.009 - 0.011]
Demographic,0.609 [0.587 - 0.628],0.575 [0.573 - 0.577],0.573 [0.539 - 0.619],0.575 [0.573 - 0.577],0.004 [0.003 - 0.004],0.150 [0.115 - 0.194],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.694 [0.676 - 0.713],0.655 [0.653 - 0.657],0.648 [0.609 - 0.691],0.655 [0.653 - 0.657],0.005 [0.005 - 0.006],0.302 [0.264 - 0.346],0.011 [0.010 - 0.011]
